iso_o,iso_d,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
OMN,HUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0013,0.0001,0.0,0.0,0.0015,0.0,0.0,0.0002,0.0018,0.0063
OMN,IDN,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0034,0.0005,0.0004,0.0005,0.0,0.0002,0.0007,0.002,0.0,0.0004,0.0076,0.007,0.001,0.0002,0.0,0.0001,0.0009
OMN,IND,0.0004,0.0085,0.0032,0.0237,0.0299,0.3322,0.0093,0.0146,0.0051,0.0096,0.0189,0.0789,0.4068,0.0086,0.012,0.0323,0.1806,0.1703,0.0295,0.111,0.0994,0.0525,0.0257,0.021,0.0206,0.3465,0.0007,5.3344,0.0107,0.0022
OMN,IRL,0.0,0.0011,0.0,0.004,0.005,0.0007,0.0008,0.0001,0.0025,0.0003,0.0,0.0013,0.0001,0.0011,0.0004,0.0001,0.0005,0.0,0.0028,0.001,0.0003,0.0001,0.0023,0.0001,0.0008,0.0157,0.0011,0.004,0.0013,0.0167
OMN,IRN,0.1191,0.3101,0.5297,0.4522,0.005,0.1007,0.0153,0.0019,0.0,0.0028,0.089,0.1718,0.012,0.0079,0.0081,0.0203,0.0118,0.0053,0.2482,0.0138,0.0064,0.0034,0.0052,0.1316,0.1369,0.0313,0.04,0.0041,0.0099,1.6105
OMN,IRQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0089,0.0,0.0,0.0396,0.0003,0.0,0.0,0.0,0.0002,0.0,0.0001
OMN,ISL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,ISR,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,ITA,0.0006,0.0006,0.0002,0.0013,0.0004,0.0004,0.0002,0.0005,0.0,0.0002,0.0003,0.0001,0.0002,0.0002,0.0004,0.0009,0.0,0.0009,0.0039,0.0001,0.0023,0.0009,0.0,0.0,0.0223,0.0,0.0011,0.0,0.0,0.0021
OMN,JAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0
OMN,JOR,0.0127,0.0128,0.0275,0.0177,0.0185,0.0592,0.0206,0.024,0.0189,0.0204,0.0131,0.0462,0.0143,0.0139,0.0061,0.0066,0.0066,0.0195,0.0185,0.0075,0.0214,0.0533,0.0245,0.0077,0.0123,0.0264,0.0028,0.0123,0.0062,0.0082
OMN,JPN,0.0019,0.0017,0.0021,0.0099,0.0088,0.0007,0.0011,0.0039,0.0007,0.001,0.0013,0.0006,0.0006,0.0001,0.0006,0.0007,0.0002,0.0001,0.0001,0.0023,0.0002,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0
OMN,KAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0002,0.0011,0.0128,0.0041,0.0004,0.0002,0.0016,0.0,0.0001,0.0,0.0,0.0,0.0008,0.0,0.0,0.0
OMN,KEN,0.0,0.0,0.0001,0.0007,0.0,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0002,0.0005,0.0006,0.0016,0.0008,0.0012,0.0001,0.0019,0.0021,0.0014,0.0001,0.0002,0.0274,0.0001,0.0066,0.004
OMN,KNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,KOR,0.0,0.0,0.0002,0.0002,0.0002,0.0001,0.0006,0.0004,0.0004,0.0009,0.0001,0.0016,0.0005,0.0001,0.0004,0.0005,0.0028,0.0002,0.0002,0.0014,0.0015,0.0005,0.0011,0.0,0.0127,0.0278,0.0157,0.026,0.0168,0.0
OMN,KWT,0.2164,0.0084,0.0094,0.0103,0.0236,0.0466,0.0147,0.0258,0.0739,0.0086,0.034,0.0169,0.0422,0.0077,0.0101,0.0733,0.0097,0.0641,0.008,0.0141,0.0106,0.0446,0.0225,0.0073,0.0094,0.026,0.0225,0.0128,0.0145,0.0394
OMN,LBN,0.0139,0.0178,0.0349,0.0009,0.0252,0.0273,0.0273,0.0152,0.0657,0.0539,0.0118,0.0112,0.0554,0.0728,0.0688,0.0584,0.1484,0.1268,0.0501,0.2366,0.043,0.1171,0.0537,0.0383,0.1898,0.1774,0.0029,0.008,0.0094,0.0243
OMN,LBR,0.0,0.0,0.0269,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,LBY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0034,0.0017,0.002,0.0017,0.0172,0.0004,0.0019,0.0127,0.0005,0.0378,0.0008,0.002,0.0011,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0
OMN,LKA,0.0009,0.0014,0.0,0.0197,0.0,0.0001,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0003,0.0,0.0002,0.0003,0.0001,0.0,0.0001,0.0003,0.0009,0.0001,0.0002,0.0001,0.0009,0.0001
OMN,LTU,0.0,0.0,0.0003,0.0104,0.002,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0005,0.0025,0.0002,0.0003,0.0004,0.0,0.0,0.0,0.0
OMN,LUX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0028,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,LVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,MAR,0.022,0.0237,0.024,0.0235,0.0117,0.0032,0.0038,0.0049,0.0013,0.0142,0.0051,0.0079,0.0037,0.005,0.0041,0.0084,0.0018,0.0046,0.004,0.0064,0.0065,0.0059,0.0058,0.0144,0.0104,0.0029,0.0016,0.003,0.0038,0.0032
OMN,MDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0001,0.0,0.0
OMN,MDV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0053,0.0008,0.0091,0.003,0.0004,0.0,0.0111,0.0025,0.0,0.0,0.0,0.0,0.0
OMN,MEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,MKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,MLI,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0031,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0
OMN,MLT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001
OMN,MOZ,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
OMN,MRT,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0
OMN,MUS,0.0,0.0003,0.0,0.0,0.0,0.0005,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0006,0.0,0.0,0.0,0.0001,0.0001,0.0004,0.0001,0.0,0.0003,0.0,0.0
OMN,MWI,0.0,0.0,0.0,0.0001,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.001,0.0,0.0014,0.0,0.0
OMN,MYS,0.0,0.0003,0.0005,0.0,0.0,0.0002,0.0005,0.0004,0.0,0.0017,0.0002,0.0002,0.0004,0.0059,0.0002,0.0006,0.0005,0.0,0.0189,0.0001,0.0001,0.0043,0.0031,0.0,0.0022,0.0,0.0001,0.0007,0.0019,0.0009
OMN,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,NER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0
OMN,NGA,0.0,0.0,0.0,0.0,0.001,0.0002,0.0,0.0,0.0,0.0,0.0008,0.0047,0.0001,0.0011,0.0001,0.0,0.0009,0.0,0.0,0.0072,0.0,0.0,0.0001,0.0,0.0028,0.0004,0.0,0.0,0.0,0.0
OMN,NIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,NLD,0.0024,0.0052,0.0024,0.0246,0.0103,0.0144,0.0023,0.0006,0.0037,0.0055,0.0073,0.0041,0.0104,0.0001,0.0117,0.0004,0.0028,0.0032,0.0126,0.004,0.0102,0.0703,0.0165,0.0162,0.0194,0.0052,0.0086,0.0206,0.0004,0.0036
OMN,NOR,0.0,0.0033,0.0,0.0,0.0,0.0005,0.0,0.0032,0.0,0.0,0.0,0.0,0.0004,0.0002,0.0,0.0001,0.0,0.0002,0.0,0.0001,0.0,0.0004,0.0,0.0,0.0001,0.0,0.0003,0.0,0.0,0.0
OMN,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,NZL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0003,0.0001,0.0,0.0009,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0
OMN,PAK,0.0015,0.0009,0.0017,0.019,0.0209,0.0126,0.0071,0.0059,0.0237,0.0245,0.0022,0.0007,0.0023,0.0018,0.0022,0.011,0.0024,0.0055,0.0003,0.0004,0.0002,0.0,0.0003,0.0028,0.0,0.0002,0.0002,0.0,0.0,0.0
OMN,PHL,0.0,0.0002,0.0002,0.0002,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0003,0.0002,0.0017,0.0178,0.0002,0.0001,0.0,0.0,0.0001,0.0003,0.0,0.0004,0.0002,0.0
OMN,PNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,POL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0004,0.0014,0.0037,0.0,0.0002
OMN,PRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0003,0.0001,0.0002,0.0001,0.0,0.0003,0.0028,0.0,0.001,0.0011,0.0001,0.0002,0.0,0.0,0.0001,0.0002,0.0003
OMN,PYF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,QAT,0.035,0.0619,0.0241,0.0441,0.0169,0.0307,0.0173,0.0215,0.0006,0.0053,0.0938,0.0059,0.01,0.0225,0.0063,0.0168,0.0078,0.0012,0.0002,0.0073,0.0272,0.0019,1.2417,1.1866,0.983,2.1514,1.0947,0.5316,0.1251,0.1958
OMN,RUS,0.0,0.0,0.0,0.0002,0.0,0.0,0.0002,0.0004,0.0,0.0004,0.0242,0.0013,0.0006,0.0002,0.0002,0.0026,0.0011,0.0003,0.0002,0.0,0.0038,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0003,0.0001
OMN,RWA,0.0,0.0015,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0138,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0,0.0228,0.0183,0.0051,0.0,0.0
OMN,SAU,0.0514,0.0336,0.0371,0.0331,0.0118,0.0021,0.0036,0.0091,0.0259,0.0675,0.007,0.0043,0.001,0.0004,0.5523,0.0062,0.0017,0.0426,0.0192,0.0021,0.0172,0.017,0.0055,0.0113,0.0302,0.0579,0.1177,0.897,1.0136,0.9423
OMN,SDN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0047,0.0009,0.0,0.0004,0.0037,0.0032,0.0008,0.0003,0.0001,0.0006,0.0,0.0003
OMN,SEN,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0003,0.0001,0.0,0.0,0.0287,0.0,0.0,0.0
OMN,SGP,0.0033,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0003,0.0396,0.2081,0.1139,0.22,0.0112,0.0073,0.0003,0.0003,0.0,0.0,0.0001,0.0021,0.0069,0.0004,0.0,0.0076,0.0004,0.0018,0.0001,0.001,0.0023,0.0072
OMN,SLE,0.0,0.0005,0.0147,0.0362,0.0621,0.0175,0.1226,0.0009,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,SLV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,SVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,SVN,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0
OMN,SWE,0.0,0.0001,0.0,0.001,0.0,0.0012,0.0005,0.0,0.0,0.0002,0.0003,0.0001,0.0001,0.0005,0.0003,0.0001,0.0,0.0001,0.0002,0.0022,0.0,0.0006,0.0005,0.0001,0.0023,0.0039,0.0004,0.0053,0.0022,0.0027
OMN,SYC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0138,0.0047
OMN,SYR,0.0049,0.002,0.0049,0.0039,0.0016,0.0006,0.0095,0.0049,0.0,0.0861,0.0174,0.012,0.0019,0.017,0.0035,0.0115,0.0122,0.0051,0.0,0.0,0.0,0.0002,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,TGO,0.0,0.0026,0.0001,0.0454,0.1384,0.0956,0.0429,0.013,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,THA,0.0,0.0011,0.015,0.0002,0.0,0.0009,0.0001,0.0005,0.0019,0.002,0.0018,0.0001,0.0013,0.0176,0.0032,0.0021,0.0053,0.0048,0.0036,0.0035,0.0083,0.0071,0.0084,0.006,0.0128,0.0135,0.0076,0.0072,0.0076,0.0096
OMN,TJK,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,TUN,0.0005,0.0022,0.0006,0.0013,0.0022,0.0039,0.003,0.0016,0.0002,0.0007,0.0039,0.0049,0.0044,0.0715,0.0013,0.0097,0.002,0.002,0.0112,0.0031,0.0053,0.0065,0.0027,0.0021,0.0009,0.0006,0.0088,0.0002,0.0005,0.0003
OMN,TUR,0.0003,0.0004,0.0,0.0003,0.0,0.0003,0.0,0.0001,0.0,0.0009,0.0002,0.0005,0.0004,0.0005,0.0009,0.0003,0.001,0.0002,0.0044,0.0005,0.0001,0.0,0.0019,0.0004,0.0038,0.0313,0.0006,0.0605,0.0001,0.0243
OMN,TZA,0.1461,0.3257,0.5254,0.1514,0.2537,0.2748,0.7556,1.5429,0.5159,1.5507,1.518,1.0701,0.5085,0.615,0.7255,0.3501,0.0935,0.2843,0.3005,0.1795,0.0338,0.0387,0.0345,0.0116,0.0279,0.0246,0.0252,0.0426,0.0378,0.0468
OMN,UGA,0.001,0.0,0.0,0.0,0.0,0.0016,0.0,0.0018,0.0,0.0008,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0006,0.0012,0.001,0.0005,0.0022,0.0007,0.0007,0.0007,0.0026,0.0008,0.0007,0.0003,0.0017,0.0012
OMN,USA,0.0275,0.0251,0.054,0.0492,0.0365,0.0032,0.0025,0.0534,0.0051,0.001,0.0014,0.0042,0.0005,0.0576,0.0051,0.0009,0.0194,0.0157,0.0309,0.0318,0.0093,0.002,0.0007,0.0005,0.0103,0.0002,0.0295,0.0019,0.0007,0.0023
OMN,UZB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,VEN,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0009,0.0132,0.0001,0.0,0.0,0.0,0.0,0.0,0.0667,0.1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,VNM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,YEM,0.006,0.0342,0.1104,0.0751,0.2212,0.1421,0.0053,0.0065,0.0002,0.0266,0.0054,0.0081,0.0174,0.0049,0.0028,0.0041,0.0011,0.0076,0.0034,0.0053,0.0,0.0001,0.0466,0.118,0.0,0.0608,1.1485,0.0647,10.2364,5.3159
OMN,ZAF,0.0,0.0,0.0,0.0,0.0,0.0106,0.001,0.034,0.0009,0.0004,0.0007,0.0042,0.0005,0.0037,0.0001,0.0002,0.0017,0.0004,0.0002,0.0002,0.0028,0.0005,0.0037,0.0003,0.0,0.0002,0.0002,0.0001,0.0003,0.0007
OMN,ZMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0384,0.0491,0.1018,0.0012,0.0001,0.0028,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,ZWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,0.0,0.0,0.0005,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK,AFG,0.0,0.0,0.0,0.8699,2.9096,2.038,1.6508,0.8253,1.1559,4.7101,0.4799,0.8589,0.1019,0.2251,0.0716,0.0669,0.0761,0.0078,0.0162,0.0012,0.0565,0.8665,0.7315,0.179,0.6989,0.42,0.2386,0.0636,0.0973,0.1675
PAK,AGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0001,0.0008,0.0,0.0,0.0,0.0002,0.0,0.0002,0.0,0.0,0.0034,0.0013,0.0,0.0012,0.0,0.0028,0.0002
PAK,ALB,0.0016,0.0,0.0082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK,ARE,0.0,0.0,0.0,0.8047,0.844,1.3518,1.232,2.3428,2.4882,0.7366,3.3138,5.0894,6.4041,0.6947,1.0062,0.905,1.2043,1.3527,1.0463,1.0925,1.2762,0.6269,0.2161,0.179,0.2292,0.1518,0.1507,0.1816,0.1212,0.0498
PAK,ARG,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0006,0.0,0.0396,0.003,0.0119,0.0078,0.0103,0.0188,0.004,0.0012,0.0024,0.0018,0.0017,0.0036,0.0026,0.0009
PAK,ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0002,0.0002,0.0,0.0002,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK,ATG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK,AUS,0.0012,0.0071,0.009,0.0747,0.0682,0.0786,0.1216,0.1755,0.5146,0.4271,0.1259,0.0332,0.0252,0.0135,0.0071,0.0242,0.0146,0.0122,0.02,0.015,0.0401,0.0252,0.0296,0.021,0.022,0.0293,0.07,0.0766,0.0578,0.0699
PAK,AUT,0.0013,0.0005,0.0004,0.0025,0.0017,0.0008,0.0049,0.0019,0.0074,0.0117,0.0012,0.0064,0.0069,0.0065,0.0048,0.0061,0.0041,0.0055,0.0062,0.003,0.0037,0.0065,0.0026,0.0024,0.0106,0.0026,0.001,0.0012,0.0006,0.004
PAK,AZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0059,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0002,0.0,0.0
PAK,BDI,0.0,0.0,0.0,0.0003,0.0005,0.0004,0.0004,0.0004,0.0017,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0039,0.0,0.0013,0.0006,0.0002
PAK,BEL,0.0,0.0,0.0,0.0,0.0287,0.0182,0.018,0.02,0.1017,0.2783,0.0494,0.0007,0.0964,0.0095,0.0101,0.0053,0.0086,0.0012,0.0025,0.0022,0.0026,0.0002,0.0006,0.0007,0.0003,0.0003,0.0037,0.0002,0.0001,0.0005
PAK,BEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.0013,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK,BFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0356,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK,BGD,0.07,0.0642,0.0437,0.0392,0.0644,0.0665,0.0524,0.0405,0.036,0.0696,0.073,0.1111,0.0389,0.0253,0.053,0.021,0.0837,0.0469,0.0295,0.0336,0.018,0.0141,0.0177,0.0253,0.0266,0.0231,0.0379,0.0309,0.0553,0.0986
PAK,BGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK,BHR,0.0097,0.0169,0.0159,0.0904,0.0839,0.0574,0.0577,0.0529,0.2032,0.123,0.0608,0.0617,0.0262,0.0596,0.0269,0.095,0.0515,0.6634,0.0575,0.0822,0.0228,0.0571,0.0754,0.0849,0.0772,0.0457,0.3051,0.0801,0.1094,0.105
PAK,BHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK,BIH,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0004,0.0006,0.0,0.0018,0.0004,0.0,0.0001,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
