TIME_PERIOD,iso_o,pageRank_repro.wpr,close_repro.closeness,outdegree_repro.degree,indegree_repro.degree,local_clust_tt_repro,local_clust_out_repro
2002,SGP,0.0167362632182056,17668.3544013039,4351.11712595105,4309.9527172957,0.891048878249507,0.864322272949219
2002,SLB,0.0014558373311809,15.2017941037356,2.0396636625688,5.12296402878657,0.98581973246769,0.938116639162951
2002,SLE,0.0019818759911138,971.318510412057,10.2873403361807,23.0588436613089,0.975220085611087,0.993937341662191
2002,SLV,0.002801905771784,2252.21491575832,37.8135303760444,97.2220101475148,0.951186678795642,0.927067635783658
2002,STP,0.0013549805213155,44.0329107756216,2.23809265648624,7.80997641907579,0.967510159900174,0.917022859675785
2002,SUR,0.0017724731410951,88.7381264660839,4.19887774196551,23.9080685502337,0.959863533092579,0.71666015367101
2002,SVK,0.0033439010903825,7622.45267250252,363.263980561381,413.783736607707,0.948992215513989,0.937288478784663
2002,SVN,0.0038277291254266,7182.57519192584,311.172378444205,257.155193234903,0.937282560892513,0.929982659978471
2002,SWE,0.0113937911697914,12080.3563596571,1892.58395855753,1524.43232380767,0.863565638821353,0.817234248360419
2002,SWZ,0.0016706596459946,695.719216715227,12.3319559649404,13.6513282246067,0.942811025011534,0.918113151537353
2002,SYC,0.0019232348511427,452.395903564445,6.3088949233419,16.5282574341704,0.970198245246287,0.984769632442265
2002,SYR,0.0049716916551023,404.192843202513,14.4831532470497,220.671407685507,0.965423362657103,0.782224150935889
2002,TCD,0.001813340740991,22.8532791626403,2.0915106575895,24.3287220545585,0.981017019347955,0.889094955489614
2002,TGO,0.0024736332171588,135.539343852263,5.0014557488139,19.6989947328941,0.955727842314314,0.893140479876161
2002,THA,0.009120569126455,14975.6858530799,2140.82738872208,2060.73131145485,0.895453623731126,0.881337302019854
2002,TJK,0.0017574820184192,197.053316357755,3.83283199383778,12.334717201766,0.965722184251287,0.939388834410332
2002,TKM,0.0037857214906201,44.6040132756484,2.91026609682009,62.8188483318325,0.955367715222333,0.889347149902906
2002,TON,0.0015151284970221,14.3331659967526,1.64389188063003,7.79631071454329,0.979432612105408,0.944773175542406
2002,TTO,0.0030898374714802,378.989705258371,14.5120139721321,68.3590396642773,0.944853009492837,0.755124258071394
2002,TUN,0.003121666400272,5488.33547060012,205.918814215844,231.960301367217,0.965283007042256,0.957884023419063
