iso_o,iso_d,log_dist
ALB,DEU,7.308607095539009
ALB,DJI,8.297982147648467
ALB,DMA,9.008645641257749
ALB,DNK,7.426496690072994
ALB,DOM,9.063943486969608
ALB,DZA,7.335463172033633
ALB,ECU,9.280626406966674
ALB,EGY,7.392233641982184
ALB,ERI,8.1393494760026
ALB,ESP,7.589366677525168
ALB,EST,7.621458234523878
ALB,ETH,8.30664893459851
ALB,FIN,7.66033813955312
ALB,FJI,9.72586215152093
ALB,FRA,7.379965222525504
ALB,FSM,9.487694039613842
ALB,GAB,8.450296264758684
ALB,GBR,7.547156158993465
ALB,GEO,7.6383148078195395
ALB,GHA,8.401501716920047
ALB,GIN,8.510308747923679
ALB,GMB,8.454126227007762
ALB,GNB,8.467643218665359
ALB,GNQ,8.37223932429521
ALB,GRC,6.214856267625668
ALB,GRD,9.039806941403006
ALB,GRL,8.535028787334834
ALB,GTM,9.26515994174029
ALB,GUY,9.049810756597994
ALB,HKG,9.076526882423206
ALB,HND,9.245132060695644
ALB,HRV,6.373244701433737
ALB,HTI,9.087124731407735
ALB,HUN,6.535293229025211
ALB,IDN,9.231342279847844
ALB,IND,8.579687123806021
ALB,IRL,7.764616549550919
ALB,IRN,7.9404428417301745
ALB,IRQ,7.759244628507073
ALB,ISL,8.209325010148637
ALB,ISR,7.427075124483831
ALB,ITA,6.416344298759631
ALB,JAM,9.131375516544496
ALB,JOR,7.480665728535882
ALB,JPN,9.159244216050306
ALB,KAZ,8.43714190037253
ALB,KEN,8.526169384584984
ALB,KGZ,8.399475978593484
ALB,KHM,9.078238585549007
ALB,KIR,9.586731566931752
ALB,KNA,9.005128581330998
ALB,KOR,9.055181584178795
ALB,KWT,7.961475844674663
ALB,LAO,9.001992571701376
ALB,LBN,7.383823605716466
ALB,LBR,8.503869422915228
ALB,LBY,7.026710072306729
ALB,LCA,9.015641896143933
ALB,LKA,8.85771279780369
ALB,LSO,8.97497240603925
ALB,LTU,7.339580551632191
ALB,LUX,7.247710016081814
ALB,LVA,7.475914467914854
ALB,MAC,9.071173012801394
ALB,MAR,7.813437539476152
ALB,MDA,6.862704459739954
ALB,MDG,8.893363499764469
ALB,MDV,8.81546885313266
ALB,MEX,9.287960455155648
ALB,MHL,9.53955706496997
ALB,MKD,5.049617517274602
ALB,MLI,8.337777488536327
ALB,MLT,6.632164609987486
ALB,MMR,8.944557811787172
ALB,MNG,8.788739784358569
ALB,MOZ,8.936609987198445
ALB,MRT,8.3581899569668
ALB,MUS,8.97099858473569
ALB,MWI,8.751672252394194
ALB,MYS,9.116974520739412
ALB,NAM,8.87031884406605
ALB,NCL,9.696926375535256
ALB,NER,8.17168678933415
ALB,NGA,8.344556187585379
ALB,NIC,9.252832650794655
ALB,NLD,7.417469285130136
ALB,NOR,7.678065795030143
ALB,NPL,8.707840988665001
ALB,NRU,9.576186927803574
ALB,NZL,9.796564705963576
ALB,OMN,8.317972688361031
ALB,PAK,8.45736314134405
ALB,PAN,9.22300681284091
ALB,PER,9.347675894713827
ALB,PHL,9.195236987920673
ALB,PLW,9.347839756697082
ALB,PNG,9.531720725445563
ALB,POL,7.105222393910014
ALB,PRK,9.03263972232692
