iso_o,iso_d,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
USA,NZL,0.0,2.26867476893039,2.314140187809137,2.196459443750612,2.1572410575204235,4.870677750334076,6.708350505762462,7.705131432369029,10.41153581061952,12.947437111784776,10.266407763082382,10.371947929744984,18.468510360554497,12.78416692147955,11.644488549643963,10.4912396577533,9.50656832228515,11.298943911602183,24.975544479537056,24.43695263562372,21.59279247479752,14.769329895457217,13.539179963963637,15.465930793921393
USA,OMN,0.0,0.0008594505164613,0.0144811236146588,0.0,0.0356629602110591,0.1017107161480702,0.0684347853105518,0.1483927884871915,0.0983908426688292,0.5654347288373288,0.5266105653457797,0.1957179560183438,0.1075595215146139,0.1841689414254811,0.2012368272901213,0.1027169927317753,0.1759979845528655,0.3914297660239747,0.2060483369969904,0.1796366586900211,0.2426708453408073,0.092512520977672,0.1216982329055375,0.122481867357451
USA,PAK,0.0,0.0874554152021664,0.0461465344406498,0.0792615269088953,0.0397762177346139,0.05050359338791,0.0194301562159323,0.1027751318334005,0.0457948532948057,0.1341902169333257,0.1733507572815767,0.232941953501137,10.94888351942864,3.292416094654373,1.0755177719875664,0.3301846797841055,0.1257054852489064,0.1120426011171275,0.0444187866819482,0.0510512313526214,0.0609494858123117,0.0188547422305057,0.3070576930268367,0.1004070148924232
USA,PAN,0.0,0.392072798213314,0.5347392807984612,0.2511260491120768,0.270377373563983,0.5551880913697159,0.4421687541401867,2.551942533666276,1.9580874442269127,1.7538794687116337,1.368380691819678,1.4950391620417434,2.323174478283593,4.387835333840558,5.163096212732177,3.327093846810333,2.48941931173634,1.7478879239042118,1.5850523626539834,4.751592192373694,5.393869464717088,2.537870953589408,2.5246820226301123,2.573031450789053
USA,PER,0.0,0.142545978366131,0.1627226520337833,0.293224171074384,0.1360126524032865,0.2131956772769339,0.1999437400149352,0.1408716825609004,0.2188583292374961,0.5831428781877088,0.8261122737740136,0.4370604266234411,0.9778617415953424,1.0394714703332315,1.0772283603937096,1.2303040034350758,0.9308960076563756,1.9953530093124028,1.5190517816535318,2.269677361913329,2.2776405381712586,4.216273372996728,1.5220843610454062,0.9940855735284848
USA,PHL,0.0,1.2971044056505,0.589412988526043,1.147617954081504,1.116691976850784,0.7488549876106003,0.2637603992467549,0.4548050563229994,7.39073769680772,2.391776355970703,1.5390694529708857,1.8956931307953253,1.3728994871638327,0.5982973408063939,0.3406489242489821,0.4579128222243176,1.7253726084840253,0.8065086555108806,1.855452974270134,1.56906561062861,0.924152482556853,1.127496120699886,0.6436520325790648,1.2931599854388995
USA,PLW,0.0,0.0,0.0045260860499035,0.0141915449342672,0.0111284745612418,0.0087747420126305,0.0058662573922367,0.004298003319719,0.0109858462466717,0.0039211682607648,0.0018401404528821,0.0006222527953532,0.000315249307525,0.0001844469750456,0.0031576754785046,0.0150357377186409,0.0090351217894503,0.010323899053682,0.007855761474894,0.0,0.0,0.0,0.0,0.0
USA,PNG,0.0,0.0004138444745659,0.0005293364804197,0.0012013569358903,0.0012405983289991,0.0005703067892554,0.0045232577986438,0.0054583054838547,0.0025121862497072,0.0,0.0,0.0037567530285059,0.0075182435126927,0.0125375887031759,0.0394068590934976,0.0,0.0468220577280493,0.0241226173184147,0.1570509402138584,0.6501288132536445,0.1994568298593859,0.2204554447502327,0.0,0.0
USA,POL,0.0,2.89140816601538,1.4704751576954478,2.224133832651244,1.2271517602172413,2.3671488967906025,2.109824521265361,1.7711180868398082,2.8604004122055326,7.03896219382129,8.567946104056837,6.30511341640752,3.997408381653436,5.9074529039766,6.33443543295348,9.510279313935976,11.888611731727892,13.982707895578669,15.9182738403719,21.17846093476647,21.256776686743443,14.537358197049912,21.96587549562777,20.84032836304323
USA,PRT,0.0,2.32944384790421,6.229701050228413,6.204006027069914,3.891503853798524,12.378645250122258,28.09485389067028,25.523779637196785,14.894745527107254,17.489158675445978,8.128661411356923,6.727480962300527,6.1782318284098885,3.3566328438155764,5.878839340715033,5.54944258548018,8.775993547367614,9.592488578834905,9.5835706842122,16.20141401562666,16.383105095264696,17.86934120118461,15.702641303843285,13.191044896909414
USA,PRY,0.0,0.001606654156694,0.0025126170831473,0.0070043382933102,0.0527149135678922,0.0158464038767116,0.010201442991803,1.023308266683661,0.5391069196661383,0.5026531169915764,0.382015884932874,1.5147519951424722,2.0861886330639217,1.0681413208842094,0.7924834438782209,0.2776982702840521,0.4541774057180146,0.1657761866907499,0.301336174590686,0.2014249993505188,0.1095557946691205,0.0398618068573039,0.0178991638914116,0.0498848865221744
USA,PYF,0.0,0.363414910767662,0.2000865029957215,0.0857530495779951,2.6608139551119083,0.8620712709530117,0.5514272857745826,0.9806725170633888,0.4841134815461916,0.2488294304227314,0.2187002967576284,0.3520422606643805,0.1947935442861251,0.1208698609566673,0.1383366961007952,0.0743768870508049,1.4050783766800514,0.5699381825606974,0.2241700381469159,0.1233174738343072,0.0566930096309688,0.0593869123426337,0.1251010158484631,0.1523329585827039
USA,QAT,0.0,6.87536889769639,5.379438510877247,4.735649039276864,9.198614454577228,6.240614155205338,2.710728270998972,3.569368003781612,222.9274930967925,131.99197059798774,84.39134895215622,57.15912354181246,73.23063336442453,52.78738118855086,38.10205590721006,23.561983509588416,18.751079865768325,16.7968918883971,12.989631607278628,11.37608356331156,13.981967801112368,10.66595204644005,10.411085940463776,36.60701929225933
USA,RUS,0.0,37.5146764615418,147.68389826064453,46.66959392076597,18.45613121283838,12.680865410209734,9.43443922360299,11.478324058068406,47.50364042054032,105.6727635555126,46.87000395187488,22.98759792742303,29.254187143922607,27.643927617334484,53.56761218084715,34.99544432253704,54.99805141639321,32.404087049869965,27.0034146289902,46.73029290463296,27.539805149031388,20.80127454470941,38.530599363412826,15.650405548776009
USA,RWA,0.0,0.0006149803861216,0.0002724601213848,0.0006145754364678,0.0344397150990539,0.0106369100795202,0.0037535352811281,0.0,0.0185844204288169,0.0099606842845162,0.004363364502139,0.0034928258773073,0.004783055895499,0.0096047489116033,0.0029865953822569,0.0015073604514752,0.0102435634791499,0.0057922471926784,0.0039870015547539,0.0031878077195985,0.0043049982807574,0.0129953113094989,0.0050540849193374,0.0020712245190106
USA,SAU,0.0,0.797766312935129,1.0220446453731715,4.726596564542971,2.219829219285937,2.196133894181421,1.0230589184502965,1.3674412958639988,1.0380013085496615,1.5299935583521584,2.8527113750732576,4.745435829036417,2.240623813380234,3.62280906987153,4.458217051758769,9.05155249526895,4.748246408949095,3.025939272150109,3.0774545935184725,30.62895221936354,14.783398430910204,7.775641614988091,13.469627567455326,20.11803732711749
USA,SEN,0.0,0.0797217780058675,0.0248808080097585,0.0234175972713741,0.0353547608832665,0.2216126250996929,0.0925342640496946,0.0323032775566483,0.0102558980685638,0.6953458021210461,0.2096998344412257,0.5272506749549437,0.1722489182865885,0.0709541286188917,0.2561384646415495,0.3496511868670628,0.1253269881720778,0.3293150143043823,0.1093415649086282,1.5367499358520285,0.5318384915749599,1.0791976015589329,0.4844726370546908,1.5444202474060071
USA,SGP,0.0,12.5327650941981,14.37113397483633,7.963101644263258,8.783271656028797,8.796173127316228,8.685109275207648,17.956827439589993,44.79290525842539,72.81753094284822,51.62952585121536,91.7390135975132,112.71100137813536,74.70439678719761,76.14623806508548,97.01147513506604,73.01921130810071,62.40720648485221,61.88668640476877,75.64477785745653,112.30857563257136,71.93499503406241,156.50960815204272,327.8626263167888
USA,SLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002051919813383,0.0,0.0,0.0006279081339496,0.3901648513739569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,SLE,0.0,0.0,0.0004038812399532,0.0,0.0007386010583197,0.0,0.0135775803174959,0.0188732740952487,0.0397619822285746,0.0,0.0,0.0520395946685723,0.0,0.0556118784005717,0.0,0.0,0.036625290251763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,SLV,0.0,0.864939295373475,0.30527233071434,0.1623825818255181,0.1717272488017554,0.0994088672661838,0.4028688963438801,0.1968485950877929,0.1178305082782635,0.0991718927423269,0.0988666499960865,0.1762226836119809,0.2057547766173453,0.1273155433437058,0.1362372437388365,0.180533384834914,0.1830591221944701,0.1185887183717861,0.1008098617975993,0.0914430185461121,0.1070638669294956,0.1592645522467216,0.1889861400962425,0.1328276827064216
USA,STP,0.0,0.0,0.0,0.0,0.0,0.0119826700720993,0.0057461155120922,0.0017295598614631,0.0,0.0172147794767217,0.0,0.0,0.0052468615088409,0.0,0.0016033987431461,0.0,0.0,0.0007113689928612,0.0,0.0,0.0,0.0,0.0,0.000310009692795
USA,SUR,0.0,0.445127647049647,1.390407280898034,1.3440568231068362,0.9907843943957338,0.6272154752054102,0.1924896928550249,0.0778507732233783,0.0515049280523454,0.0452071429829527,0.0391416172148541,0.032156102509645,0.0786956107568993,0.0364385371337573,0.0380518685505554,0.0488593985952962,1.112540591813149,0.3506430511241035,0.388291293122269,0.1229210401078566,0.0577369965313073,0.0222070307925953,0.0,0.0179548236946434
USA,SVK,0.0,0.0602849617569359,0.0607396488647231,0.1681047534770019,0.1354849575507881,0.4281262200645744,0.3972622149759373,0.2337304720760661,0.4921014322308948,0.5421704192421415,1.8726304243448324,0.6659727217037587,0.4423853532930306,0.2990503710922242,0.3664735246931082,0.2226696125400444,0.1751286004026543,0.3930300100516293,0.2448080405852027,0.6214834882975758,0.4435903784569797,0.3959919911420539,0.4606386491931561,0.3991360511906678
USA,SVN,0.0,0.724897401390922,0.2357561244652374,0.1072715188252532,0.0432441354854262,0.2199797659934058,0.2827126486676318,0.2858606138160685,0.5534818685304665,0.847100493540541,0.4631908350231273,0.1954998841453042,0.2403813783983012,0.2948540474036684,0.2623037313225745,0.1100725463342014,0.3888705059592174,0.1919622949655644,0.1881782323412933,0.278929801324869,0.2012349807063677,0.1523620715646301,0.384805862155529,0.2998352644203957
USA,SWE,0.0,5.99636287600277,9.515442623948,13.4151321055702,22.136904242957563,21.127530763332366,21.70145533609971,25.31850529967821,31.41729740297356,41.93179709520116,34.774870733447045,25.16038122015741,30.310603741536323,25.916546324976,27.9234809178075,37.72856781864356,42.994658653446265,59.73800076926168,59.0395915223569,56.228320824665474,45.59153878097854,33.221237048496064,42.17686550728852,43.90870562779725
USA,SWZ,0.0,0.0,0.0,0.0049915750916927,0.0,0.0,0.0,0.0044069286007788,0.0634404563552654,0.8175551515308337,0.3052391909523382,3.5723693252232915,5.488613604302998,1.8003264127793337,1.92693993631156,0.6200196050018437,5.367708442565443,2.206483068340969,1.0482141067626545,4.208379306585186,2.0464238918066697,1.381381660156082,6.022585232449215,3.739498560557104
USA,SYC,0.0,0.0,7.8738253385225e-06,0.0021978780595505,0.0,0.0046749798995274,0.0,0.0,0.0701904805506077,0.0362342672797941,0.0146057847708015,0.0047049274463187,0.0032035302365681,0.001053672693993,0.0003551173829569,0.0121121801646196,0.1497152734334418,0.054992224632895,0.0256603990922886,0.0737883501139999,0.0225925275560271,0.0074243588946818,0.0067923463167314,0.0032742632351308
USA,SYR,0.0,0.0,0.0744456440226202,0.0294489235563529,0.0139321435514509,0.0,0.0,0.0591796430654353,0.0,0.0633108011841785,0.0190224189787637,0.0246900056156621,0.0074318471644636,0.002244306341024,0.0006803252573098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,TGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004572171767839,0.0005781960602717,0.0,0.0,0.0,0.0,0.0,0.0,0.0031559893528277,0.0,0.0,0.0169467968058483,0.0,0.0
USA,THA,0.0,0.158138456585551,0.6227295341069133,0.37359666187366,0.433911684251746,1.4571020649986235,0.6193579322852881,1.4208113778246565,1.001277414297847,7.480135183011514,2.5848338508433475,0.9016354038753542,0.8890050231812723,0.9126844918361156,1.2241384746331108,2.6801186509166235,3.263180722738527,3.906003448214248,3.0183589617983144,6.077496370586094,5.157346600197788,3.470842799561656,5.290255385904887,6.728246907390195
USA,TJK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,TKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031041522266828,0.5329312456680049,0.0,0.0,0.0,0.0,0.0,0.0
USA,TON,0.0,0.0009921183649856,0.0080596747566425,0.0027998494283282,0.0,0.0008688572352331,0.0,0.0003005491509765,0.0107558407792286,0.0034654550954343,0.0020662024032934,0.0029999323036829,0.011147432105594,0.0063285847599267,0.003977533549648,0.0370949133017021,0.0274263186209136,0.0239760139915198,0.0254863785137093,0.0301063612131556,0.0307148445086192,0.0,0.0263351199451293,0.0
USA,TTO,0.0,0.0573831267869081,0.3880599485023124,0.5657587557672057,0.3227489973790487,0.1324350874660274,0.1442982687567242,0.2178724971552322,0.3802177618513356,0.6409912152486748,0.3411287564254284,0.2973514039905205,0.2592549621625071,0.1957574889325491,0.2033244982987917,0.3956346172165755,0.4171454173969036,0.3384372780551591,0.2233715808151397,0.3882609708558479,0.3480665600693913,0.178787883024205,0.1270782057231234,0.5430108560011231
USA,TUN,0.0,0.0,0.0,0.0,0.0053876431605661,0.0,0.0016206560914305,0.0,0.045839240921684,0.0,0.0182468277179815,0.8331309182274484,0.0,0.0,0.0,0.267298176961878,0.2686984530885634,0.8420536312158791,0.0,0.0,0.0,0.0,0.0,0.2647930893647445
USA,TUR,0.0,0.615436107697326,0.5595748673327308,2.577601925255149,1.0125155155143457,0.8432034917984637,0.7158017802230501,1.1509976454984,2.17772456250358,3.816068595828424,3.953368148640407,5.168906342091162,6.975040979763648,9.187002436987754,13.122489836047226,20.845015085722768,13.95261051217705,17.083927538145616,19.758920271047387,10.130438178796457,5.625668430323877,4.384467171914203,4.651168065369001,4.04036724086275
USA,TUV,0.0,0.0,0.0,0.0,0.0,0.0,4.11860916375722e-05,0.0002460858611141,0.0,0.0001091705323371,0.0001442840602628,0.0004155845395869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,TWN,0.0,7.80189009008621,14.640269246044465,7.927882407154259,6.8958978637478285,13.726692710728049,14.785015720106315,11.276900362821143,9.855870040004174,31.50783949732515,15.093435091900544,23.88625314247116,18.06554321741545,15.030001458319903,18.26078059576448,28.77179874370374,42.29650535401522,25.411862362866465,20.73815320547884,43.60984248585725,54.995828750562175,66.03375848917875,53.95474312255783,133.88195782422935
USA,TZA,0.0,0.005122956398812,0.006297568940142,0.0032447449594774,0.0879345151997918,0.0499616570802866,0.0458048915111401,0.0511036161814397,0.0155070697765661,0.0063866274003501,0.0149145684835979,0.071108213231072,0.0336827596489092,0.0107714032992886,0.1718372004094126,0.0765254224997697,0.1979349083703519,0.0628640609464592,0.0253106932511945,0.0079072574293125,0.0069425510881202,0.0034548518878855,0.0024469442719959,0.0014951216386583
USA,UGA,0.0,1.83127831670854e-05,0.0276145686541516,0.0084727389998227,0.0314926534176321,0.0094653234880128,0.0301864734946644,0.0372120258006494,0.0124117350981277,0.0086840863540781,0.0042927427184532,0.0018719338177323,0.0067595229084835,0.0031319869640614,0.0076204331828054,0.017335298209855,0.0753686820306461,0.0232027926061396,0.0146141176610693,0.0064447858200698,0.0048988871176924,0.0428137569496773,0.0142035781713553,0.0095947517790938
USA,UKR,0.0,0.360984813587688,0.5286582101867364,0.2534787000734573,0.1055505397265358,1.1027500503093006,0.5313075647267902,3.7437292518755374,1.5805795759196903,1.6025016852285972,0.5186915889568732,12.55694456420876,4.188965830648973,4.401118049164732,3.0160829719200395,1.2393167667612928,1.0958732575615728,1.934963023522452,1.0535244224944145,0.7474284981571193,0.5454946432648088,0.4919407618905697,0.5343771517727959,1.5739683084798988
USA,URY,0.0,2.71872315597226,5.282711742116739,2.615882828268812,2.594779106887054,1.056090460912987,0.4346294798648611,0.9374950213514152,0.9939184012074926,2.015803812185668,2.80103961028133,1.9461475723852093,2.463174710711403,2.626020477754931,5.864842046301789,4.507345031531077,6.826338982430373,5.477773197783781,10.265301883735704,8.865388187026042,3.2796905914701697,2.262672451082521,2.8300687831003764,3.2612604251157227
USA,UZB,0.0,0.0,0.0,0.0,0.009862,0.0,0.0,0.0,0.0,0.1109586,0.0,0.0,1.53328758,0.0,0.0,0.4676293788533118,0.0,0.0,0.1531903109859721,0.0,0.0,0.0,0.0627258291833778,0.0481878249746997
USA,VCT,0.0,0.0080939547094453,0.0550882308073652,0.024050719950505,0.1246796683192215,0.0576995848382209,0.029126308652826,0.0175209773699527,0.0182468835326278,0.0105867722377176,0.0221378871814275,0.1044546322043526,0.0345730534627123,0.1735871188541156,0.0771411490093949,0.0286828142988287,0.0385336266535919,0.1311529858415616,0.0747518657947098,0.1200764675623218,0.0767438299719965,0.0360814183367863,0.0319300828303395,0.0399590399432027
USA,VEN,0.0,0.705861977633078,2.064253708268013,4.644375160210084,1.5555640946006122,3.0310379361074835,1.363527854415267,0.8723578332612001,0.447168611332595,1.1984833919479485,1.1005182851273785,1.2908874466725466,0.7643710088417149,2.4564702689432445,2.364985627833544,1.2276238599294769,1.0450175980304102,0.567178906083889,2.174641904372137,0.75923310942486,3.536323324132568,1.2363589972397704,0.653394699171931,1.82916440975158
USA,VNM,0.0,0.0074273895281201,0.0221751577797156,0.022376551101642,0.0655577216875194,0.1454458563120958,0.2253311907611557,0.2673251988819107,0.1065935320351312,0.3052346904172083,0.1857132654129689,0.1301513957140672,0.1847801322138322,0.3385560668732236,0.2218056491845861,0.092717069055565,0.1254047524412378,0.3426870534522713,0.3325631347755584,0.3593882427152635,1.027192010016973,2.309272991057262,1.5312049625277226,0.8726042531263318
USA,VUT,0.0,0.0,0.0001280107868012,0.0001640257024115,0.0,0.0,0.0001824043764988,0.0005324006942796,0.0,0.0012492807318889,0.0005080509902603,0.1265088397228531,0.0380955451756858,0.0118803220124722,0.0037792186370301,0.0058514119000521,0.0018749953932881,0.0,0.0,0.0,0.0,0.0007467278393991,0.0,0.0
USA,WSM,0.0,0.0,0.0070018984538829,0.002449713238618,0.0021010186107237,0.0006630957916897,0.2811136821973149,0.0844104813146731,0.0254794463673995,0.0076455992103375,0.0022941657396248,0.000742308572662,0.0014456104353294,0.0024571050533584,0.0155105579430775,0.0,0.0051568452964182,0.0015475774010549,0.000710439334634,0.0002143125062624,0.0006370898238871,0.0,0.0002916952851526,0.00010415264981
USA,YEM,0.0,3.68275906837731e-05,0.0134172109756507,0.0041579802411655,0.0109936066085125,0.0038574097339777,0.0,0.0469290602029781,0.0,0.0145678235844602,0.0,0.0100896531849371,0.0,0.0,0.0168289215229497,0.0,0.0598667917831116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,ZAF,0.0,2.78249090494841,1.760779997659666,1.2976921201466856,1.1824374613192623,1.7603131977928488,4.306876163235264,3.947022292896569,3.275786507225291,12.125828490080789,7.479474875745506,5.946917745510212,5.594847742845594,6.101543461324918,12.385354199530676,7.567961392497093,6.788431753208588,7.837733313390776,8.112418465872972,10.109552702411442,10.956674372959633,11.91893561892712,9.196727361838436,13.70132891685593
USA,ZMB,0.0,0.0009318928880322,0.0014927220019212,0.0,0.0008217190877211,0.0003002547126909,0.0065145538243507,0.0031952940265413,0.0020602929626587,0.0035368488663547,0.0072608430454035,0.0062778437973176,0.8555511861004063,0.2639978904787838,0.0900800898005701,0.0316035251441157,0.0654334332321659,0.0203957010894128,0.0125492539300088,0.0059219838337077,0.0093722165038106,0.0522779967973733,0.0303654584228434,0.0184592739138889
USA,ZWE,0.0,2.50603707147737e-06,0.0119205656281154,0.0058898966912477,0.0034532922475928,0.0117231063362603,0.0084840702410509,0.0065374947591432,0.0056127249264909,0.0025121619709976,0.0152392604863002,0.0051242026912335,0.0015806793652023,0.015019824632817,0.0048652142465452,0.0690874136819631,0.0340160282848159,0.0135389676683698,0.0198937869036204,0.0208355267160272,0.0078296831466314,0.0027866776292881,0.0017625334923763,0.2216958453940579
UZB,AFG,0.0,0.0,0.0,0.0,4.61033944235377,3.651871023671351,2.516833135084996,1.7708791128573185,1.3643195300042916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.046844123732307,0.0,0.0,0.0
UZB,ARE,0.0,0.0,0.0,0.0003093933789015,0.0045502981435824,0.0,0.0,0.0031202986261217,0.0,0.0,0.0081058051704499,0.0,0.0049476796807644,0.001895350896698,0.0038326686953906,0.0025049242637509,0.0,0.0144565608890384,0.0,0.0,0.0043670402936103,0.001876722957502,0.0211709362104937,0.0178997213485478
UZB,AUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073657652153127,0.0,0.0,0.0,0.0135320230943247
UZB,AUT,0.0,0.0165623658320213,0.0213113549247546,0.0,0.0,0.00779045315619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073197386750384,0.0,0.0,0.0,0.002390535916021,0.0,0.0,0.0008305250032696,0.0006371745000926
UZB,AZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99723000486525e-05,0.0,0.0,0.0,5.0168553346838746e-05,0.0,0.0,0.0,0.0,0.000206256066217,0.0,0.0001515646427979
UZB,BEL,0.0,0.0,0.0,0.0828474259611846,0.0274243435961724,0.0,0.0,0.0121223880627723,0.0,0.0,0.0,0.0,0.0061472921029938,0.0019375788837288,0.0043283512367172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UZB,BGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002068729753211
UZB,BIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UZB,BLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UZB,CAN,0.0,0.0,0.0319648056124608,0.014307476336239,0.0069171214184159,0.0,0.0,0.0021950111940923,0.0011210825311385,0.0003372446498595,0.0004110172162772,0.0249148016312889,0.0079198635990823,0.0113992046386507,0.0035749664307666,0.0011755823785672,0.0004173595153828,0.0044914078069972,0.001492367620055,0.0,0.001639813660085,0.0,0.0012409390199698,0.0026903058149159
UZB,CHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006657896189618,0.0,0.0,0.0339896790772932,0.0,0.0356201545526861,0.0,0.1042504353407585,0.0319054190682037,0.0,0.0,0.0,0.0,0.019372662657269,0.0059932398702117,0.0041031694172728,0.0043097696412555
UZB,CHN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006974324723597,0.0018958303431026,0.0,0.0024796015845258,0.0012135840892986,0.0392566677166471
UZB,CYP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82978849588468e-05
UZB,CZE,0.0,0.0,0.0,0.0,0.0,0.0,0.00451671038595,0.0,0.0014679635912917,0.0,0.0013515579329203,0.0,0.0,0.0,0.0043784036716967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014047513314433,0.0007158171160157
UZB,DEU,0.0,0.0082735655845672,0.100169513536682,0.0309806733550921,0.0,0.0111119707910111,0.0,0.0,0.0,0.0,0.0,0.0,0.0060553467425548,0.0025569552770628,0.0039414218208101,0.0024606421224046,0.0,0.0,0.0,0.0,0.00138836162029,0.0100570988600074,0.0030698022580889,0.0055964295070372
UZB,DNK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002034718571368,0.0
UZB,DZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UZB,ESP,0.0,0.0,0.0,9.70204626356605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001179756114518,0.0,0.0,0.0,0.0,0.0008513637894441,0.0002999590346712
UZB,FIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UZB,FRA,0.0,0.0,0.0032537368530584,0.0069720118186812,0.0,0.0,0.0,0.0,0.0,0.003142226320483,0.0,0.0,0.0,0.0,0.0,0.0,0.0113218414127096,0.0040287000879413,0.0,0.0018709997865771,0.0,0.0036133090728236,0.00114317906684,0.000500358900849
UZB,GBR,0.0,0.0506896242827293,0.0413656648995307,0.0214553521516011,0.0245032494561077,0.0,0.0908839999510875,0.0,0.0721732982411815,0.0,0.1001097361338245,0.1669823944607673,0.8667066294100422,0.8600562341693716,0.7817636307670386,0.3681318008970795,1.445154525595764,0.9704654279861802,0.5001801264769751,0.2527409664331345,0.0,0.1148317604179931,0.0565332593358281,0.0746568252930445
UZB,GEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40831062375896e-05,0.0,0.0,5.312244397363318e-05,0.0,8.329151769563496e-05,7.049894394015038e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UZB,GRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UZB,GTM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UZB,HRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UZB,HUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UZB,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UZB,IRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002142405491375,7.309850097727722e-05
UZB,ITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009776082557689,0.0168251423560677,0.0,0.0057600314944192,0.0
