iso_o,iso_d,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
NLD,JOR,0.0,0.0154,0.0002,0.0,0.0011,0.0007,0.0019,0.0,0.0,0.0,0.0,0.0019,0.0008,0.0019,0.0,0.0001,0.0005,0.0078,0.0,0.0043,0.0,0.0011,0.0013,0.0,0.0116,0.0267,0.0095,0.0122,0.0475
NLD,JPN,4.3886,1.4686,3.695,2.3776,5.7857,7.6948,1.0611,1.2344,0.5354,1.0838,2.5038,0.9273,2.725,5.5743,1.105,3.0089,0.4784,3.2925,1.3639,22.8162,0.5693,5.3701,1.2752,14.8167,15.7846,14.0721,11.7272,2.6496,4.6399
NLD,KAZ,0.0,0.0,0.001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0003,0.0005,0.0022,0.0013,0.0025,0.0123,0.0468,0.0178,0.0,0.0005,0.0017,0.0011,0.0044,0.0084,0.0112,0.0018,0.0038,0.0,0.0053,0.0001
NLD,KEN,0.0082,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0007,0.0002,0.0,0.0,0.0001,0.0001,0.0001,0.0002,0.0001,0.0004,0.0228,0.026,0.0003,0.0041,0.0005,0.0007,0.0009,0.0005,0.0003
NLD,KGZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026
NLD,KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347,0.0,0.0,0.0074,0.0012
NLD,KIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0
NLD,KOR,0.0286,0.0005,0.0573,0.0418,0.0067,0.0833,0.1355,0.194,0.1927,0.0064,0.1065,0.0629,0.4135,1.0335,0.2074,0.3069,1.2771,0.6344,0.3913,0.4003,0.1119,0.2185,1.1031,0.266,8.836,1.2279,3.3558,4.2801,4.9489
NLD,KWT,0.0012,0.0005,0.0005,0.0007,0.0063,0.0012,0.0,0.0128,0.0216,0.019,0.0034,0.0057,0.2191,0.0238,0.0361,0.0023,0.0156,0.0171,0.1467,0.0312,0.0368,0.0066,0.0188,0.0282,0.1395,0.2186,0.1668,0.2213,0.0832
NLD,LBN,0.004,0.0044,0.022,0.002,0.2556,0.1037,0.006,0.0022,0.0143,0.0089,0.0438,0.0238,0.0041,0.0288,0.1212,0.129,0.102,0.0874,0.0346,0.1186,0.1005,0.1588,0.1843,0.074,0.0326,0.0275,0.3074,0.0847,0.0635
NLD,LBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0,0.0,0.0
NLD,LBY,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,LCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0115,0.0001,0.0001,0.0001
NLD,LKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0001,0.0008,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0
NLD,LTU,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0121,0.0001,0.0005,0.0041,0.0007,0.0004,0.0011,0.0004,0.0003,0.0005,0.0005,0.0005,0.0107,0.0002,0.0054,0.0203,0.0469,0.0512,0.0355,0.0666,0.0367
NLD,LUX,0.0,0.0,0.0,0.0,0.0023,0.1117,0.0273,0.2588,1.655,0.0077,0.0056,0.0157,0.0881,0.0081,0.0035,0.0087,0.0157,0.1021,0.0131,0.0464,0.063,0.0158,0.0227,0.0579,2.6016,0.7498,0.2549,0.093,0.1411
NLD,LVA,0.0766,0.0,0.0,0.0005,0.0,0.0064,0.0,0.0018,0.0513,0.0,0.0008,0.0009,0.0147,0.006,0.0,0.0005,0.0071,0.003,0.0021,0.0042,0.0034,0.0001,0.0021,0.0152,0.0035,0.0067,0.0217,0.0172,0.0145
NLD,MAC,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0926,0.0,0.1094,0.025,0.0751,0.2825,0.1127,0.0073,0.0012,0.1666,0.257,0.0,0.0647,0.0029,0.0156,0.0093,0.0,0.0074,0.058,0.0764,0.1096,0.0782
NLD,MAR,0.0,0.0716,0.0109,0.0026,0.0,0.0,0.0004,0.0,0.0053,0.0024,0.0177,0.0028,0.0,0.0,0.0025,0.0769,0.0037,0.0,0.0059,0.0091,0.0,0.0634,0.0151,0.0036,0.0039,0.0072,0.0029,0.9826,0.3774
NLD,MDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0027,0.0,0.0,0.0026
NLD,MDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
NLD,MDV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0,0.0,0.0
NLD,MEX,0.0145,0.0047,0.599,0.1495,0.0121,0.0486,0.5423,0.0491,0.0046,0.0875,0.0572,0.0261,0.0317,0.0932,0.2918,0.1305,0.003,0.0827,0.1019,1.0798,1.7365,1.8984,0.8974,1.0211,1.0152,0.6484,0.2458,0.1025,0.4574
NLD,MKD,0.0,0.0,0.0,0.0002,0.0,0.0038,0.0,0.0,0.0,0.0001,0.0001,0.0015,0.0,0.0002,0.0,0.0009,0.0,0.0002,0.0,0.0,0.0036,0.0,0.0,0.0002,0.0024,0.0003,0.0,0.0009,0.0
NLD,MLI,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0008,0.0,0.0191,0.0001,0.0013,0.0008,0.0015,0.0024,0.0017,0.0,0.0006,0.0074,0.0002,0.0,0.0
NLD,MLT,0.0,0.0001,0.0007,0.0049,0.0007,0.0012,0.0012,0.0584,0.0,0.0028,0.0016,0.0136,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0184,0.0083,0.0014,0.0041,0.0138,0.0056,0.0288,0.0904,0.0277,0.2843
NLD,MMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,MNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0658,0.0001,0.0004,0.0016,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0053,0.0,0.0
NLD,MOZ,0.0,0.0,0.0294,0.0065,0.0082,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0007,0.0,0.0,0.0004,0.0,0.0,0.0,0.0001,0.0,0.0,0.0068,0.0018,0.0001,0.0002,0.0,0.0
NLD,MRT,0.0,0.1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0
NLD,MUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1379,0.1682,0.357,0.4211,0.3079,0.0751,0.0442,0.0336,0.0,0.0,0.0382,0.021,0.0656
NLD,MWI,0.0,0.0,0.0,0.0001,0.0,0.0018,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,MYS,0.575,0.2753,0.0447,0.0306,0.0107,0.0089,0.0275,0.0145,0.0471,0.0,0.0078,0.0008,0.0267,0.0,0.0027,0.0056,0.0541,0.0153,0.0879,0.0995,0.0646,0.0108,0.0087,0.0855,0.0397,0.0675,0.0999,0.2183,0.0881
NLD,NAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103,0.0002,0.0,0.0031,0.0004,0.0,0.0001
NLD,NCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0001,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0067,0.0054,0.0
NLD,NER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,NGA,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0021,0.0096,0.0,0.0,0.0,0.0365,0.0361,0.0,0.0,0.0,0.0067,0.0,0.0,0.0019,0.0005,0.0095,0.0114,0.0007,0.0018,0.0,0.007
NLD,NIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,NOR,0.1656,0.0724,0.0558,0.3458,0.0784,0.2246,0.0699,0.4466,0.1848,0.3259,0.1334,0.6802,1.0144,1.1353,0.1574,2.2986,0.5451,0.4502,0.756,0.4547,0.3536,0.8284,0.451,0.9602,0.654,0.7427,1.1695,0.715,0.6476
NLD,NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0003,0.0,0.0001,0.0,0.0,0.0001,0.0004
NLD,NZL,0.1432,0.1043,0.0368,0.1086,0.0457,0.0993,0.2402,0.0421,0.101,0.0682,0.0288,0.0237,0.0719,0.0726,0.0311,0.1921,0.0309,0.0131,0.0264,0.1271,0.0334,0.1612,0.0337,0.0764,0.1411,0.0504,0.0877,0.1397,2.7539
NLD,OMN,0.0,0.0009,0.0014,0.0,0.0384,0.0,0.0024,0.071,0.0,0.0,0.0,0.0208,0.0961,0.0008,0.0228,0.0346,0.0706,0.1268,0.0794,0.1317,0.0541,0.1281,0.0,0.0128,0.0415,0.0344,0.0771,0.0009,0.0056
NLD,PAK,0.0,0.0,0.0,0.0,0.0018,0.0018,0.0016,0.0011,0.0258,0.0,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0013,0.0,0.0093,0.0,0.0001,0.0032,0.0
NLD,PAN,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339,0.0038,0.0,0.0,0.0698,0.0,0.0113,0.0,0.0005,0.0034,0.0759,0.0051,0.0035,0.0003,0.0415,0.0139,0.0411,0.0032
NLD,PER,0.0,0.0,0.0,0.0003,0.0042,0.0,0.0002,0.0,0.0,0.0,0.0,0.2067,0.0075,0.0111,0.0009,0.0,0.0,0.0016,0.0014,0.0111,0.0016,0.0018,0.0037,0.7164,0.9758,0.0771,0.002,0.0368,0.0466
NLD,PHL,0.0021,0.0,0.0001,0.001,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0024,0.0,0.0,0.0678,0.0018,0.0,0.002,0.0019,0.0,0.2929,0.0019,0.0524,0.0176,0.0008,0.0138,0.024,2.1231,0.2126
NLD,PLW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,0.0
NLD,PNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,POL,0.0604,0.0932,0.1054,0.0186,0.0982,0.1625,0.0663,0.0589,0.6126,0.0786,0.0179,0.0332,0.007,0.0093,0.0136,0.0172,0.0214,0.0204,0.0932,0.0922,0.068,0.0739,0.021,0.021,0.1117,0.3377,0.297,0.294,0.1638
NLD,PRK,0.0,0.0,0.0,0.0,0.0,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,PRT,0.0061,0.1239,0.0906,0.0351,0.0555,0.0839,0.2712,0.1316,0.0678,0.0846,0.0864,0.1313,0.3633,0.2181,0.1302,0.1404,0.1309,0.0394,0.0336,0.0911,0.0744,0.0082,0.0381,0.0914,0.0734,0.1649,0.1002,0.2248,0.5691
NLD,PRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.0071,0.0303,0.0,0.0031,0.0043,0.0,0.0,0.0,0.0,0.0,0.2055
NLD,PYF,0.0,0.0,0.0023,0.0,0.0,0.0203,0.0,0.0004,0.0,0.0141,0.0206,0.0244,0.0113,0.0,0.0,0.0017,0.0636,0.0098,0.0,0.0103,0.0,0.0,0.0,0.0,0.0025,0.0,0.0009,0.0002,0.0
NLD,QAT,0.012,0.0061,0.0079,0.0185,0.0075,0.0659,0.0016,0.0,0.0133,0.0149,0.0434,0.0185,0.0215,0.062,0.0514,0.5669,0.6062,0.8925,0.44,1.0993,0.0453,0.4572,0.5089,0.4067,0.505,0.5324,1.59,2.3072,0.1604
NLD,RUS,0.0073,0.0676,0.0284,0.0236,0.0054,0.1737,0.0914,0.0218,0.1231,0.0474,0.191,2.2989,1.9893,3.0157,2.2937,2.8025,3.0483,3.2702,8.1969,2.5602,1.0471,0.2684,0.6515,1.5863,0.7674,1.271,0.206,0.0098,0.0005
NLD,RWA,0.0,0.0,0.0002,0.0007,0.0,0.0002,0.0,0.0,0.0046,0.0,0.0,0.0,0.0001,0.0019,0.0,0.0,0.0,0.0,0.0025,0.0003,0.0014,0.0004,0.0031,0.0021,0.003,0.0002,0.003,0.0,0.0074
NLD,SAU,0.0128,0.0674,0.0465,0.0083,0.0917,0.0446,0.0543,0.0197,0.0249,0.0147,0.0112,0.0095,0.1416,0.0626,0.0263,0.0657,0.0004,0.0197,0.0203,0.0119,0.0782,0.0672,0.0809,0.0511,2.0196,0.2741,0.7078,0.0558,0.3574
NLD,SEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0,0.0168,0.0002,0.0011,0.0001,0.0001,0.0,0.0003,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0061,0.0079,0.0003,0.0416,0.0
NLD,SGP,1.9462,5.4341,3.7142,1.6308,1.1745,1.6635,3.7174,1.2542,0.897,2.0411,2.854,3.4556,2.5283,3.6417,0.7147,0.5653,2.6679,1.5336,5.7239,2.6645,3.7018,6.3615,4.713,3.4569,1.9139,1.1551,4.0982,3.3211,2.4572
NLD,SLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,SLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,SLV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0005,0.0,0.0003,0.0,0.0,0.0,0.0,0.0024
NLD,STP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0
NLD,SUR,0.0045,0.0091,0.0083,0.1235,0.0208,0.0067,0.0132,0.0088,0.0239,0.0129,0.0134,0.0968,0.0181,0.0091,0.0837,0.2425,0.2323,0.0002,0.1107,0.0095,0.7294,0.0422,0.07,0.0086,0.0013,0.0063,0.0349,0.0029,0.0
NLD,SVK,0.0,0.0,0.0066,0.0039,0.0015,0.0013,0.0,0.0002,0.0,0.0,0.0008,0.0,0.0002,0.0,0.0019,0.0284,0.0008,0.0353,0.0015,0.0004,0.0405,0.0152,0.0069,0.0297,0.0467,0.0178,0.0506,0.0322,0.0551
NLD,SVN,0.0,0.0042,0.0004,0.2596,0.0053,0.0054,0.0147,0.0056,0.0097,0.0008,0.0,0.0011,0.0015,0.0059,0.0,0.0031,0.0002,0.0001,0.0001,0.0007,0.0034,0.0003,0.0076,0.005,0.0692,0.0164,0.0171,0.024,0.0281
NLD,SWE,0.0111,2.2324,0.0021,0.006,14.0888,0.0201,0.0157,0.03,0.0041,0.0,0.0249,0.0424,0.02,0.0084,0.0254,0.0109,0.0176,0.0042,0.0071,0.0015,0.2291,0.0009,0.0287,0.0082,0.0913,0.076,0.7149,0.3772,0.1743
NLD,SWZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0
NLD,SYC,0.0,0.0,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346,0.0,0.0,0.0,0.0,0.0,0.0
NLD,SYR,0.0,0.0098,0.0651,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,THA,0.0027,0.0004,0.0078,0.0,0.012,0.0145,0.039,0.0063,0.0055,0.0198,0.0003,0.02,0.025,0.0331,0.2105,0.2466,0.3617,0.2822,0.2054,0.1076,0.0612,0.0624,0.1234,0.1265,0.4114,0.0256,0.2457,0.498,0.2235
NLD,TTO,0.0,0.0,0.0002,0.0054,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0194,0.0,0.0052,0.0226
NLD,TUN,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,TUR,0.0071,0.0341,0.0697,0.3118,0.2996,27.4464,0.0226,0.0381,0.3405,0.1624,0.1705,0.2511,0.5444,0.3671,0.0791,0.1639,0.1225,0.7371,0.3738,2.1624,1.2205,0.7945,0.8104,0.3164,0.0483,0.0264,0.2508,0.1018,0.1426
NLD,TZA,0.0,0.0002,0.0007,0.0,0.0,0.0004,0.0,0.0029,0.0,0.0,0.0,0.0,0.002,0.0002,0.0002,0.0007,0.0002,0.0006,0.0009,0.0003,0.0004,0.0006,0.0002,0.0,0.001,0.001,0.0001,0.0,0.0015
NLD,UGA,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0022,0.0003,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0007,0.0
NLD,UKR,0.0013,0.0,0.001,0.0037,0.008,0.0058,0.0013,0.0,0.0017,0.0037,0.0205,0.0861,0.0701,0.0524,0.0896,0.0212,0.2537,0.0448,0.1783,0.0345,0.0186,0.0072,0.0122,0.0001,0.0097,0.0121,0.0164,0.0127,0.0804
NLD,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.0051,0.0008,0.0505,0.0035,0.0,0.0,0.0,0.0112,0.0401,0.0,0.0001,0.0147,0.0001,0.0086,0.0002,0.0023,0.0421,0.0,0.0001,0.0043
NLD,USA,115.9147,71.9598,97.5642,122.6577,140.7777,108.6945,170.8308,124.4077,88.757,278.9452,88.2998,110.7436,359.5983,185.3254,178.5385,136.2677,217.3212,263.8026,167.8382,172.4569,77.3156,202.4261,211.6943,201.7264,203.3091,54.8504,129.613,171.6565,189.8352
NLD,VCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0088,0.0022
NLD,VEN,0.0208,0.0174,0.0006,0.0022,0.0004,0.0102,0.0039,0.002,0.0004,0.1392,0.0008,0.0003,0.0006,0.0012,0.0004,0.0002,0.0019,0.0004,0.0,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,VNM,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0126,0.0011,0.0069,0.0,0.0001,0.0206,0.142,0.6199,0.0,0.0,0.0022,0.1343,0.0123,0.009,0.007,0.0099,0.0083,0.0171,0.0015,0.0033,0.0085,0.002
NLD,YEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,ZAF,0.0,0.0,0.0,0.0,0.0,0.2447,0.1203,0.0304,0.0505,0.1024,0.3166,0.2261,0.6294,1.0428,0.3702,0.8741,0.1603,0.1353,0.2689,0.2614,0.2212,0.2684,0.26,0.5791,0.1002,0.1055,0.7156,0.391,0.5678
NLD,ZMB,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,ZWE,0.0049,0.0056,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0012,0.0,0.0,0.0
NOR,ABW,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOR,AGO,0.0,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0002,0.0005,0.0001,0.0109,0.0,0.0006,0.0,0.0,0.0014,0.0011,0.0003,0.0022,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0001
NOR,ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOR,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0
NOR,ARE,0.0,0.0,0.0,0.0008,0.0035,0.0,0.0064,0.0,0.0,0.0,0.2914,0.0028,0.0,0.0414,0.0001,0.0017,0.0055,0.0004,0.0117,0.0035,0.0007,0.0192,0.0007,0.0003,0.0082,0.0141,0.0111,0.9666,0.7625
NOR,ARG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0
NOR,AUS,0.0053,0.0339,0.0145,0.0,0.0043,0.0136,0.003,0.0665,0.0147,0.0008,0.0969,0.0117,0.0015,0.0175,0.0061,0.0109,0.0044,0.1073,0.0157,0.0161,0.013,0.0268,0.0095,0.0887,0.1126,0.0418,0.0144,0.3174,0.0136
NOR,AUT,0.0138,0.0077,0.0141,0.011,0.0265,0.0136,0.0067,0.0,0.0008,0.0008,0.0263,0.0054,0.0086,0.1463,4.7797,0.1191,0.0163,0.005,0.0362,0.0107,0.0775,0.0438,0.0869,0.0384,0.1814,0.2074,0.1182,0.0679,2.2083
NOR,AZE,0.0,0.018,0.0,0.0009,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0
NOR,BEL,0.0,0.0,0.0,0.0,0.029,0.0426,0.0141,0.0293,0.1323,0.0433,0.0551,0.079,0.3525,0.1141,0.1033,0.009,0.1194,0.0167,0.1353,0.1453,0.6481,1.088,0.271,2.0804,0.1728,0.2666,0.2059,0.0907,0.1115
NOR,BGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0023,0.0035,0.0
NOR,BGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0004,0.0015,0.0,0.0007,0.0,0.0021,0.0057,0.0169,0.0004,0.0,0.0,0.0024,0.0022,0.0014
NOR,BHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444,0.0,0.0
NOR,BHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0355,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0039,0.0,0.0069,0.0214,0.0,0.0001,0.0,0.0,0.0,0.0616,0.0,0.0048
NOR,BIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0
