iso_o,iso_d,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces
SWZ,NER,0,0,0,0,0,0,0,0,5437.9199,5437.9199,5348.095322,5341.9306
SWZ,NFK,0,1,0,0,0,0,0,0,12338.367,12338.367,12319.81585,12319.73608
SWZ,NGA,0,1,0,0,1,0,0,0,4714.8647,4726.0371,4747.928504,4741.269554
SWZ,NIC,0,0,0,0,0,0,0,0,13331.769,13331.769,13356.84983,13356.43623
SWZ,NIU,0,1,0,0,0,0,0,0,14497.608,14497.608,14474.41701,14474.34337
SWZ,NLD,0,0,0,0,0,0,0,0,9122.207,9122.207,9108.571702,9108.270539
SWZ,NOR,0,0,0,0,0,0,0,0,9779.1826,9779.1826,9878.425016,9873.512588
SWZ,NPL,0,0,0,0,0,0,0,0,8351.7939,8351.7939,8295.245022,8293.99983
SWZ,NRU,0,1,0,0,1,0,0,0,14430.61,14430.61,14400.37469,14400.31332
SWZ,NZL,0,1,0,0,0,0,0,0,11346.818,11346.818,11755.85488,11746.49667
SWZ,OMN,0,0,0,0,0,0,0,0,6298.0654,6298.0654,6179.189213,6169.143583
SWZ,PAK,0,1,0,0,1,0,0,0,8017.6177,8017.6177,7471.94061,7440.209492
SWZ,PAL,0,0,0,0,1,0,0,0,6449.7158,6449.7158,6474.117972,6473.797783
SWZ,PAN,0,0,0,0,0,0,0,0,12509.434,12509.434,12594.77725,12593.87645
SWZ,PCN,0,1,0,0,1,0,0,0,13967.591,13967.591,,
SWZ,PER,0,0,0,0,0,0,0,0,11174.166,11174.166,11196.98456,11184.86744
SWZ,PHL,0,1,0,0,0,0,0,0,10716.085,10716.085,10708.45537,10708.23477
SWZ,PLW,0,1,0,0,0,0,0,0,11706.542,11706.542,11682.32745,11682.19556
SWZ,PNG,0,1,0,0,0,0,0,0,12054.072,12054.072,12133.78808,12128.42411
SWZ,POL,0,0,0,0,0,0,0,0,8801.8955,8801.8955,8786.633706,8783.951939
SWZ,PRI,0,1,0,0,0,0,0,0,11613.813,11613.813,11648.27745,11648.12373
SWZ,PRK,0,0,0,0,0,0,0,0,12199.573,12199.573,12263.84708,12262.05773
SWZ,PRT,0,0,0,0,0,0,0,0,8366.6787,8366.6787,8437.936745,8436.76034
SWZ,PRY,0,0,0,0,0,0,0,0,8692.5029,8692.5029,8646.982472,8645.642009
SWZ,PYF,0,0,0,0,0,0,0,0,15150.941,15150.941,15142.32021,15142.16043
SWZ,QAT,0,0,0,0,1,0,0,0,6145.0898,6145.0898,6149.03273,6148.868943
SWZ,REU,0,0,0,0,0,0,0,0,2550.8689,2550.8689,2519.812965,2519.421705
SWZ,ROM,0,0,0,0,0,0,0,0,7890.9741,7890.9741,8028.904964,8026.676447
SWZ,RUS,0,0,0,0,0,0,0,0,9157.1084,9157.1084,9410.023515,9362.562398
SWZ,RWA,0,1,0,0,0,0,0,0,2718.0952,2718.0952,2726.431849,2725.722212
SWZ,SAU,0,0,0,0,0,0,0,0,5918.0181,5918.0181,5752.6519,5732.390628
SWZ,SDN,0,0,0,0,1,0,0,0,4664.0425,4664.0425,4595.217361,4578.865334
SWZ,SEN,0,0,0,0,0,0,0,0,6957.3789,6957.3789,6939.75483,6938.283364
SWZ,SGP,0,1,0,0,1,0,0,0,8364.2939,8364.2939,8341.250299,8341.156528
SWZ,SHN,0,1,0,0,1,0,0,0,3980.0251,3980.0251,4337.206334,4281.827778
SWZ,SLB,0,1,0,0,1,0,0,0,13218.121,13218.121,13187.08591,13186.60841
SWZ,SLE,0,1,0,0,1,0,0,0,6168.2529,6168.2529,6138.814305,6137.572265
SWZ,SLV,0,0,0,0,0,0,0,0,13686.298,13686.298,13711.65181,13711.47644
SWZ,SMR,0,0,0,0,0,0,0,0,8050.4219,8050.4219,8067.392381,8067.266346
SWZ,SOM,0,1,0,0,1,0,0,0,3507.7019,3507.7019,3655.001648,3618.935502
SWZ,SPM,0,0,0,0,0,0,0,0,11917.778,11917.778,11954.43361,11954.34527
SWZ,STP,0,0,0,0,0,0,0,0,3946.6826,3946.6826,3990.590134,3990.323442
SWZ,SUR,0,0,0,0,0,0,0,0,9945.7822,9945.7822,9928.649204,9869.365009
SWZ,SVK,0,0,0,0,0,0,0,0,8408.4463,8408.4463,8444.752865,8444.506604
SWZ,SVN,0,0,0,0,0,0,0,0,8231.4082,8231.4082,8251.834605,8251.659965
SWZ,SWE,0,0,0,0,0,0,0,0,9610.0996,9610.0996,9600.165833,9597.086596
SWZ,SWZ,0,0,0,0,0,0,0,0,49.563126,49.563126,53.59138559,34.83649017
SWZ,SYC,0,1,0,0,1,0,0,0,3540.7366,3540.7366,3526.432062,3526.195537
SWZ,SYR,0,0,0,0,0,0,0,0,6681.9204,6681.9204,6871.001403,6867.899498
SWZ,TCA,0,1,0,0,1,0,0,0,12226.105,12226.105,12264.04655,12263.95738
SWZ,TCD,0,0,0,0,0,0,0,0,4627.7749,4627.7749,4507.400098,4499.393341
SWZ,TGO,0,0,0,0,0,0,0,0,4838.5566,4838.5566,4967.701215,4963.84422
SWZ,THA,0,0,0,0,0,0,0,0,8723.2441,8723.2441,8716.827458,8714.718063
SWZ,TJK,0,0,0,0,0,0,0,0,8228.0449,8228.0449,8257.361362,8256.205818
SWZ,TKL,0,1,0,0,0,0,0,0,15373.417,15373.417,15356.50702,15356.442
SWZ,TKM,0,0,0,0,0,0,0,0,7699.3076,7699.3076,7824.472443,7820.706948
SWZ,TMP,0,0,0,0,0,0,0,0,10033.55,10033.55,10004.84286,10004.43695
SWZ,TON,0,1,0,0,1,0,0,0,14032.1,14032.1,14054.12001,14053.10799
SWZ,TTO,0,1,0,0,1,0,0,0,10800.577,10800.577,10809.63011,10809.54208
SWZ,TUN,0,0,0,0,0,0,0,0,7363.9619,7363.9619,7289.220939,7286.779251
SWZ,TUR,0,0,0,0,0,0,0,0,7501.2461,7377.2041,7351.74167,7347.943701
SWZ,TUV,0,0,0,0,1,0,0,0,14843.694,14843.694,14815.8847,14815.78182
SWZ,TWN,0,0,0,0,0,0,0,0,11260.145,11260.145,11155.26379,11154.44208
SWZ,TZA,0,1,0,0,1,0,0,0,2334.8906,2296.8232,2364.404577,2346.466634
SWZ,UGA,0,1,0,0,1,0,0,0,2972.0535,2972.0535,3023.295618,3019.364957
SWZ,UKR,0,0,0,0,0,0,0,0,8542.4414,8542.4414,8377.365085,8373.369593
SWZ,URY,0,0,0,0,0,0,0,0,8150.4844,8150.4844,8203.86184,8202.593702
SWZ,USA,0,1,0,0,0,0,0,0,13114.102,13323.104,14706.24147,14562.81199
SWZ,UZB,0,0,0,0,0,0,0,0,8486.7305,8486.7305,8398.732044,8395.236141
SWZ,VCT,0,1,0,0,1,0,0,0,10895.429,10895.429,10920.15071,10920.07452
SWZ,VEN,0,0,0,0,0,0,0,0,11334.171,11334.171,11417.60029,11410.41071
SWZ,VGB,0,1,0,0,1,0,0,0,11467.821,11467.821,11493.22712,11493.14913
SWZ,VNM,0,0,0,0,0,0,0,0,9626.4189,9626.4189,9318.962332,9312.265079
SWZ,VUT,0,1,0,0,1,0,0,0,13287.723,13287.723,13292.42048,13292.13707
SWZ,WLF,0,0,0,0,0,0,0,0,14722.727,14722.727,14703.52948,14703.46223
SWZ,WSM,0,1,0,0,0,0,0,0,13860.601,13860.601,14897.11594,14897.04312
SWZ,YEM,0,0,0,0,1,0,0,0,4856.4058,4856.4058,4774.343792,4771.856343
SWZ,YUG,0,0,0,0,0,0,0,0,7994.1846,7994.1846,7923.842949,7921.89304
SWZ,ZAF,1,1,0,0,0,0,0,0,1481.9584,298.98691,618.050477,428.4555289
SWZ,ZAR,0,0,0,0,0,0,0,0,2976.1323,2976.1323,2702.159132,2597.147732
SWZ,ZMB,0,1,0,0,1,0,0,0,1245.4836,1245.4836,1409.114244,1387.606202
SWZ,ZWE,0,1,0,0,1,0,0,0,946.08209,946.08209,890.8033937,877.740126
SYC,ABW,0,0,1,0,0,0,0,0,13989.588,13989.588,13976.95104,13976.94691
SYC,AFG,0,0,0,0,0,0,0,0,4589.3809,4589.3809,4587.469706,4581.55759
SYC,AGO,0,0,0,0,0,0,0,0,4687.0083,4687.0083,4637.131624,4631.179385
SYC,AIA,0,1,1,0,1,0,0,0,13191.424,13191.424,13193.05662,13193.05679
SYC,ALB,0,0,0,0,0,0,0,0,6266.3618,6266.3618,6252.861187,6252.510227
SYC,AND,0,0,0,0,0,0,0,0,7546.938,7546.938,7547.43671,7547.432056
SYC,ANT,0,0,1,0,0,0,0,0,13865.548,13865.548,13768.24828,13764.38439
SYC,ARE,0,0,0,0,1,0,0,0,3240.8032,3240.8032,3303.894324,3303.071998
SYC,ARG,0,0,0,0,0,0,0,0,11873.588,11873.588,12104.74324,12094.28616
SYC,ARM,0,0,0,0,0,0,0,0,5112.6567,5112.6567,5121.350119,5120.967627
SYC,ATG,0,1,1,0,1,0,0,0,13069.833,13069.833,13076.10288,13076.04752
SYC,AUS,0,1,1,0,0,0,0,0,10253.879,10050.977,9718.992037,9597.173124
SYC,AUT,0,0,0,0,0,0,0,0,7003.4214,7003.4214,7045.599676,7044.620546
SYC,AZE,0,0,0,0,0,0,0,0,5040.8735,5040.8735,5060.208432,5059.706402
SYC,BDI,0,1,1,0,0,0,0,0,2906.6196,2906.6196,2873.487756,2872.941223
SYC,BEL,0,1,1,0,0,0,0,0,7855.1577,7855.1577,7860.534011,7860.279912
SYC,BEN,0,1,1,0,0,0,0,0,6010.0371,5983.1187,6064.659647,6064.079246
SYC,BFA,0,1,1,0,0,0,0,0,6595.3555,6595.3555,6647.575654,6645.228543
SYC,BGD,0,0,0,0,1,0,0,0,4927.2061,4927.2061,4927.420064,4926.813643
SYC,BGR,0,0,0,0,0,0,0,0,6182.8711,6182.8711,6109.472572,6108.278834
SYC,BHR,0,0,0,0,1,0,0,0,3471.0896,3471.0896,3473.582653,3473.566348
SYC,BHS,0,1,1,0,1,0,0,0,14509.051,14509.051,14516.04679,14515.88913
SYC,BIH,0,0,0,0,0,0,0,0,6547.0669,6547.0669,6602.82461,6601.998403
SYC,BLR,0,0,0,0,0,0,0,0,7011.1841,7011.1841,6973.890696,6972.320626
SYC,BLZ,0,1,1,0,1,0,0,0,15895.815,15895.815,15852.56661,15852.45112
SYC,BMU,0,1,1,0,1,0,0,0,13121.276,13121.276,13113.19167,13113.18651
SYC,BOL,0,0,0,0,0,0,0,0,13403.052,13027.34,13137.96359,13133.93392
SYC,BRA,0,0,0,0,0,0,0,0,11036.865,11300.577,10952.11733,10927.62446
SYC,BRB,0,1,1,0,1,0,0,0,12850.476,12850.476,12849.69021,12849.68758
SYC,BRN,0,0,0,0,1,0,0,0,6699.5864,6699.5864,6665.551753,6665.321164
SYC,BTN,0,0,0,0,0,0,0,0,5134.9268,5134.9268,5126.034391,5125.411955
SYC,BWA,0,1,1,0,1,0,0,0,3872.0396,3872.0396,3777.324301,3771.316825
SYC,CAF,0,1,1,0,0,0,0,0,4218.2144,4218.2144,4251.544194,4243.094633
SYC,CAN,0,1,1,0,0,0,0,0,13840.93,13490.364,13960.99673,13931.37133
SYC,CCK,0,0,1,0,0,0,0,0,4630.0737,4630.0737,,
SYC,CHE,0,1,1,0,0,0,0,0,7420.8047,7420.8047,7410.255426,7409.991853
SYC,CHL,0,0,0,0,0,0,0,0,12961.545,12961.545,12991.77022,12988.59938
SYC,CHN,0,0,0,0,0,0,0,0,7945.2856,7945.2856,7827.970978,7774.526313
SYC,CIV,0,1,1,0,0,0,0,0,6703.9351,6867.5376,6788.148756,6785.88067
SYC,CMR,0,1,1,0,0,0,0,0,4977.3379,4977.3379,5040.709887,5036.885981
SYC,COG,0,1,1,0,0,0,0,0,4464.1753,4464.1753,4588.832881,4582.467131
SYC,COK,0,1,1,0,0,0,0,0,15233.765,15233.765,15259.84602,15259.06212
SYC,COL,0,0,0,0,0,0,0,0,14547.446,14547.446,14522.52112,14521.5339
SYC,COM,0,1,1,0,0,0,0,0,1554.6499,1554.6499,1526.152825,1525.142555
SYC,CPV,0,0,0,0,0,0,0,0,8969.377,8969.377,9040.96278,9040.11083
SYC,CRI,0,0,0,0,0,0,0,0,15530.298,15530.298,15539.83632,15539.67475
SYC,CUB,0,0,0,0,0,0,0,0,15067.004,15067.004,14834.57524,14830.0053
SYC,CXR,0,1,1,0,1,0,0,0,5576.083,5576.083,,
SYC,CYM,0,1,1,0,1,0,0,0,15078.882,15078.882,15079.15603,15079.15496
SYC,CYP,0,0,0,0,1,0,0,0,4995.8584,4995.8584,4985.799081,4985.722414
SYC,CZE,0,0,0,0,0,0,0,0,7250.6699,7250.6699,7182.975934,7181.423466
SYC,DEU,0,0,0,0,0,0,0,0,7747.7056,7488.9932,7589.413863,7586.084351
SYC,DJI,0,1,1,0,0,0,0,0,2263.6042,2263.6042,2262.967525,2262.934163
SYC,DMA,0,1,1,0,1,0,0,0,13033.101,13033.101,13031.64508,13031.63972
SYC,DNK,0,0,0,0,0,0,0,0,7769.2461,7769.2461,7836.512134,7835.721935
SYC,DOM,0,0,0,0,0,0,0,0,13893.632,13893.632,13923.67342,13923.49518
SYC,DZA,0,1,1,0,0,0,0,0,7128.6748,7128.6748,7061.620482,7055.282683
SYC,ECU,0,0,0,0,0,0,0,0,14887.354,14887.354,14966.97483,14966.63479
SYC,EGY,0,0,1,0,0,0,0,0,4643.5796,4643.5796,4655.946482,4651.377655
SYC,ERI,0,1,1,0,1,0,0,0,2877.5203,2877.5203,2822.859818,2814.443161
SYC,ESH,0,0,0,0,0,0,0,0,8167.5474,8167.5474,8177.900072,8176.776898
SYC,ESP,0,0,0,0,0,0,0,0,7829.1289,7829.1289,7749.187031,7741.154992
SYC,EST,0,0,0,0,0,0,0,0,7624.4248,7624.4248,7572.837208,7572.242245
SYC,ETH,0,1,0,0,0,0,0,0,2392.7144,2392.7144,2416.132952,2408.89003
SYC,FIN,0,0,0,0,0,0,0,0,7683.7217,7683.7217,7790.56821,7788.221491
SYC,FJI,0,1,1,0,1,0,0,0,13282.977,13282.977,13273.67181,13273.38392
SYC,FLK,0,1,1,0,1,0,0,0,11178.343,11178.343,11167.83007,11165.97153
SYC,FRA,0,1,1,1,0,0,0,0,7855.2441,7855.2441,7687.353431,7678.246183
SYC,FRO,0,0,0,0,0,0,0,0,9079.0352,9079.0352,9083.800865,9083.785384
SYC,FSM,0,1,1,0,0,0,0,0,11488.131,11488.131,10913.47252,10875.6495
SYC,GAB,0,1,1,0,0,0,0,0,5150.2944,5150.2944,5080.835618,5076.096441
SYC,GBR,0,1,1,1,0,0,1,0,8160.3989,8160.3989,8289.815326,8286.972338
SYC,GEO,0,0,0,0,0,0,0,0,5270.7339,5270.7339,5321.251498,5320.278799
SYC,GHA,0,1,1,0,1,0,0,0,6295.563,6295.563,6359.618018,6358.336983
SYC,GIB,0,1,1,0,1,0,0,0,7771.4316,7771.4316,7773.049245,7773.044929
SYC,GIN,0,1,1,0,0,0,0,0,8049.1138,8049.1138,7729.904652,7725.679179
SYC,GLP,0,1,1,0,0,0,0,0,13066.674,13066.674,13047.35462,13047.3207
SYC,GMB,0,1,1,0,1,0,0,0,8214.8223,8214.8223,8183.046807,8182.313415
SYC,GNB,0,0,0,0,0,0,0,0,8080.062,8080.062,8063.647875,8063.480195
SYC,GNQ,0,1,0,0,0,0,0,0,5272.3291,5272.3291,5185.505093,5183.548662
SYC,GRC,0,0,0,0,0,0,0,0,5766.3018,5766.3018,5811.26832,5808.68099
SYC,GRD,0,1,1,0,1,0,0,0,13082.514,13082.514,13077.71517,13077.70945
SYC,GRL,0,0,0,0,0,0,0,0,11307.975,11307.975,11207.03265,11203.29058
SYC,GTM,0,0,0,0,0,0,0,0,16145.311,16145.311,16162.32455,16162.13746
SYC,GUF,0,1,1,0,0,0,0,0,12030.354,12030.354,12085.40355,12084.66248
SYC,GUY,0,1,1,0,1,0,0,0,12685.106,12685.106,12674.67579,12674.56461
SYC,HKG,0,1,1,0,1,0,0,0,7048.7412,7048.7412,7050.444962,7050.4393
SYC,HND,0,0,0,0,0,0,0,0,15811.613,15811.613,15824.24562,15824.01167
SYC,HRV,0,0,0,0,0,0,0,0,6836.7573,6836.7573,6783.106384,6781.744763
SYC,HTI,0,1,0,0,0,0,0,0,14159.376,14159.376,14166.30732,14166.22828
SYC,HUN,0,0,0,0,0,0,0,0,6807.3247,6807.3247,6786.484008,6785.870287
SYC,IDN,0,0,0,0,0,0,0,0,5683.0884,5683.0884,5862.976733,5814.347247
SYC,IND,0,1,1,0,1,0,0,0,4372.4863,4372.4863,3818.715843,3743.812153
SYC,IRL,0,1,1,0,0,0,0,0,8620.5,8620.5,8650.8032,8650.510896
SYC,IRN,0,0,0,0,0,0,0,0,4505.0952,4505.0952,4407.413552,4388.315658
SYC,IRQ,0,0,0,0,0,0,0,0,4382.7505,4382.7505,4389.804983,4379.198905
SYC,ISL,0,0,0,0,0,0,0,0,9877.5117,9877.5117,9861.670616,9861.381886
SYC,ISR,0,1,1,0,1,0,0,0,4636.9028,4636.9028,4627.328366,4627.062415
SYC,ITA,0,0,0,0,0,0,0,0,6758.0518,6758.0518,6849.657186,6835.796413
SYC,JAM,0,1,1,0,1,0,0,0,14635.767,14635.767,14657.01387,14656.91739
SYC,JOR,0,0,1,0,1,0,0,0,4567.0884,4567.0884,4569.775534,4569.369007
SYC,JPN,0,0,0,0,0,0,0,0,9802.8711,9802.8711,9603.181076,9593.087988
SYC,KAZ,0,0,0,0,0,0,0,0,5750.7173,6395.8037,6126.094606,6096.948742
SYC,KEN,0,1,1,0,1,0,0,0,2104.0876,2104.0876,2080.543783,2062.993998
SYC,KGZ,0,0,0,0,0,0,0,0,5630.9463,5630.9463,5550.877853,5547.92094
SYC,KHM,0,0,0,0,0,0,0,0,5763.9863,5763.9863,5741.307185,5740.479776
SYC,KIR,0,1,1,0,1,0,0,0,13100.197,13100.197,13214.74455,13191.90338
SYC,KNA,0,1,1,0,1,0,0,0,13162.394,13162.394,12806.34917,11557.55368
SYC,KOR,0,0,1,0,0,0,0,0,8724.4063,8724.4063,8745.624455,8745.242045
SYC,KWT,0,0,1,0,1,0,0,0,3863.7542,3863.7542,3857.911467,3857.877498
SYC,LAO,0,0,0,0,0,0,0,0,5755.6133,5755.6133,5861.468186,5859.381869
SYC,LBN,0,1,1,0,0,0,0,0,4771.7549,4771.7549,4770.09267,4769.988706
SYC,LBR,0,1,1,0,0,0,0,0,7459.8008,7459.8008,7412.2754,7410.825197
SYC,LBY,0,0,0,0,0,0,0,0,6102.8062,6102.8062,5856.465324,5842.233314
SYC,LCA,0,1,1,0,1,0,0,0,12995.671,12995.671,12995.49786,12995.4968
SYC,LKA,0,0,0,0,1,0,0,0,2999.9155,2999.9155,3058.699178,3056.577591
SYC,LSO,0,1,1,0,1,0,0,0,4028.3782,4028.3782,4017.335547,4016.840596
SYC,LTU,0,0,0,0,0,0,0,0,7165.8711,7165.8711,7266.237859,7265.122099
SYC,LUX,0,1,0,0,0,0,0,0,7671.2383,7671.2383,7678.100054,7678.08839
SYC,LVA,0,0,0,0,0,0,0,0,7417.4673,7417.4673,7403.060527,7402.372351
SYC,MAC,0,0,0,0,0,0,0,0,6990.998,6990.998,,
SYC,MAR,0,1,1,0,0,0,0,0,7814.5532,7814.5532,7793.736765,7791.915772
SYC,MDA,0,0,0,0,0,0,0,0,6314.165,6314.165,6327.44378,6326.865262
SYC,MDG,0,1,1,0,0,0,0,0,1805.1937,1805.1937,1832.275862,1786.856854
SYC,MDV,0,0,0,0,1,0,0,0,2228.1985,2228.1985,2202.052993,2198.043021
SYC,MEX,0,0,0,0,0,0,0,0,16827.859,16827.859,16806.20897,16803.33682
SYC,MHL,0,1,1,0,0,0,0,0,12918.386,12918.386,12784.98892,12782.74057
SYC,MKD,0,0,0,0,0,0,0,0,6226.313,6226.313,6205.763747,6205.553401
SYC,MLI,0,1,0,0,0,0,0,0,7274.1885,7274.1885,7199.083275,7192.687986
SYC,MLT,0,1,1,0,1,0,0,0,6206.5273,6206.5273,6212.11699,6212.10518
SYC,MMR,0,0,0,0,1,0,0,0,5070.957,5070.957,5143.034194,5140.443932
SYC,MNG,0,0,0,0,0,0,0,0,7689.2402,7689.2402,7620.533102,7612.084279
SYC,MNP,0,1,1,0,0,0,0,0,10182.337,10182.337,10176.37407,10176.3543
SYC,MOZ,0,0,0,0,0,0,0,0,3403.0923,3403.0923,2866.642387,2757.662107
SYC,MRT,0,0,0,0,0,0,0,0,8230.9912,8230.9912,8117.283318,8109.983035
SYC,MSR,0,1,1,0,1,0,0,0,13113.649,13113.649,,
SYC,MTQ,0,1,1,0,0,0,0,0,13004.147,13004.147,12997.10254,12997.09616
SYC,MUS,0,1,1,0,1,0,0,0,1742.8207,1742.8207,1748.564821,1748.474385
SYC,MWI,0,1,1,0,1,0,0,0,2591.9919,2591.9919,2554.919373,2554.209226
SYC,MYS,0,0,0,0,1,0,0,0,5213.4414,5213.4414,5480.74377,5432.416468
SYC,NAM,0,1,1,0,0,0,0,0,4583.1924,4583.1924,4564.552528,4552.756399
SYC,NCL,0,1,1,0,0,0,0,0,11957.95,11957.95,11948.20365,11947.82854
SYC,NER,0,1,1,0,0,0,0,0,6233.478,6233.478,5948.392437,5933.075126
SYC,NFK,0,1,1,0,0,0,0,0,11921.363,11921.363,11928.6819,11928.67838
SYC,NGA,0,1,1,0,1,0,0,0,5907.8281,5573.8452,5711.487766,5702.555972
SYC,NIC,0,0,0,0,0,0,0,0,15747.406,15747.406,15733.60915,15733.29094
SYC,NIU,0,1,1,0,0,0,0,0,14408.771,14408.771,14409.37173,14409.3664
SYC,NLD,0,0,0,0,0,0,0,0,7921.1323,7921.1323,7893.849978,7893.628402
SYC,NOR,0,0,0,0,0,0,0,0,8173.0728,8173.0728,8268.110059,8265.259699
SYC,NPL,0,0,0,0,0,0,0,0,4818.3433,4818.3433,4777.932532,4776.251633
SYC,NRU,0,1,1,0,1,0,0,0,12390.853,12390.853,12389.83721,12389.8356
SYC,NZL,0,1,1,0,0,0,0,0,11913.088,11913.088,12100.77278,12096.35654
SYC,OMN,0,0,0,0,0,0,0,0,3162.9385,3162.9385,3091.684634,3073.913401
SYC,PAK,0,1,1,0,1,0,0,0,4650.6128,4650.6128,4099.763257,4043.716331
SYC,PAL,0,0,0,0,1,0,0,0,4601.4531,4601.4531,4598.325654,4598.240621
SYC,PAN,0,0,0,0,0,0,0,0,15036.852,15036.852,15107.51974,15106.53369
SYC,PCN,0,1,1,0,1,0,0,0,16674.195,16674.195,,
SYC,PER,0,0,0,0,0,0,0,0,14459.832,14459.832,14431.0409,14423.68153
SYC,PHL,0,1,1,0,0,0,0,0,7534.1279,7534.1279,7594.211952,7592.47424
SYC,PLW,0,1,1,0,0,0,0,0,8875.5068,8875.5068,8877.079188,8877.026349
SYC,PNG,0,1,1,0,0,0,0,0,10112.419,10112.419,10126.90838,10119.51559
SYC,POL,0,0,0,0,0,0,0,0,7117.0854,7117.0854,7152.389314,7149.305885
SYC,PRI,0,1,1,0,0,0,0,0,13511.365,13511.365,13525.78647,13525.68851
SYC,PRK,0,0,0,0,0,0,0,0,8667.2744,8667.2744,8746.559792,8744.226831
SYC,PRT,0,0,0,0,0,0,0,0,8187.4985,8187.4985,8219.54066,8218.345718
SYC,PRY,0,0,0,0,0,0,0,0,12092.186,12092.186,12023.13049,12022.189
SYC,PYF,0,1,1,0,0,0,0,0,16339.24,16339.24,16334.83269,16334.70175
SYC,QAT,0,0,0,0,1,0,0,0,3353.0688,3353.0688,3363.172901,3363.127082
SYC,REU,0,1,1,0,0,0,0,0,1806.757,1806.757,1827.615385,1827.386014
SYC,ROM,0,0,0,0,0,0,0,0,6195.5698,6195.5698,6324.720155,6320.967653
SYC,RUS,0,0,0,0,0,0,0,0,6915.2085,6915.2085,6911.629773,6875.109597
SYC,RWA,0,1,1,0,0,0,0,0,2837.9719,2837.9719,2855.023435,2854.544824
SYC,SAU,0,0,0,0,0,0,0,0,3392.6267,3392.6267,3462.469972,3448.015403
SYC,SDN,0,0,0,0,1,0,0,0,3381.2188,3381.2188,3373.275914,3359.99037
SYC,SEN,0,1,1,0,0,0,0,0,8320.501,8320.501,8264.525772,8263.544359
SYC,SGP,0,1,1,0,1,0,0,0,5420.3003,5420.3003,5420.718963,5420.717606
SYC,SHN,0,1,1,0,1,0,0,0,6792.1543,6792.1543,7128.78312,7101.202293
SYC,SLB,0,1,0,0,1,0,0,0,11513.924,11513.924,11494.82708,11493.69338
SYC,SLE,0,1,1,0,1,0,0,0,7768.3608,7768.3608,7696.17752,7694.87761
SYC,SLV,0,0,0,0,0,0,0,0,16025.517,16025.517,16022.43724,16022.35517
SYC,SMR,0,0,0,0,0,0,0,0,6904.312,6904.312,6906.9552,6906.949541
SYC,SOM,0,1,0,0,1,0,0,0,1347.6992,1347.6992,1530.449917,1495.800692
SYC,SPM,0,1,1,0,0,0,0,0,12033.098,12033.098,12033.82467,12033.82018
SYC,STP,0,0,0,0,0,0,0,0,5446.5078,5446.5078,5453.150056,5453.099906
SYC,SUR,0,0,0,0,0,0,0,0,12356.691,12356.691,12268.27209,11381.79796
SYC,SVK,0,0,0,0,0,0,0,0,6957.833,6957.833,6905.086344,6904.513074
SYC,SVN,0,0,0,0,0,0,0,0,6939.9067,6939.9067,6932.372937,6932.292226
SYC,SWE,0,0,0,0,0,0,0,0,7842.1118,7842.1118,7890.565028,7889.213758
SYC,SWZ,0,1,0,0,1,0,0,0,3540.7366,3540.7366,3526.432083,3526.195654
SYC,SYC,0,0,0,0,0,0,0,0,8.0230503,8.0230503,21.72700648,14.86058962
SYC,SYR,0,0,0,0,0,0,0,0,4698.939,4698.939,4820.874856,4818.72212
SYC,TCA,0,1,1,0,1,0,0,0,13983.027,13983.027,13993.07635,13993.05463
SYC,TCD,0,1,0,0,0,0,0,0,4853.7114,4853.7114,4695.800869,4688.283075
SYC,TGO,0,1,1,0,0,0,0,0,6132.4492,6132.4492,6173.657186,6173.130453
SYC,THA,0,0,0,0,0,0,0,0,5377.1104,5377.1104,5393.82168,5391.798578
SYC,TJK,0,0,0,0,0,0,0,0,5009.1807,5009.1807,5040.102225,5038.238614
SYC,TKL,0,1,1,0,0,0,0,0,14553.36,14553.36,14598.69943,14598.54897
SYC,TKM,0,0,0,0,0,0,0,0,4749.0776,4749.0776,4861.796004,4856.819382
SYC,TMP,0,0,0,0,0,0,0,0,7755.0698,7755.0698,7760.961815,7760.573041
SYC,TON,0,1,0,0,1,0,0,0,13804.534,13804.534,13837.47421,13837.03254
SYC,TTO,0,1,1,0,1,0,0,0,13060.696,13060.696,13050.04487,13050.02693
SYC,TUN,0,1,0,0,0,0,0,0,6580.2153,6580.2153,6523.230831,6521.999882
SYC,TUR,0,0,0,0,0,0,0,0,5754.4932,5473.5869,5488.674833,5474.234695
SYC,TUV,0,0,0,0,1,0,0,0,13620.506,13620.506,13555.37995,13554.60912
SYC,TWN,0,0,0,0,0,0,0,0,7859.0181,7859.0181,7785.848012,7785.067782
SYC,TZA,0,1,0,0,1,0,0,0,1807.0555,2192.3291,2078.120527,2030.058601
SYC,UGA,0,1,1,0,1,0,0,0,2603.6355,2603.6355,2631.802075,2628.022833
SYC,UKR,0,0,0,0,0,0,0,0,6578.0005,6578.0005,6334.870169,6326.506806
SYC,URY,0,0,0,0,0,0,0,0,11661.716,11661.716,11690.83052,11690.1035
SYC,USA,0,1,1,0,0,0,0,0,13599.327,13920.804,15026.62875,14928.3063
SYC,UZB,0,0,0,0,0,0,0,0,5296.6309,5296.6309,5229.299878,5226.084035
SYC,VCT,0,1,1,0,1,0,0,0,13025.394,13025.394,13024.15536,13024.1525
SYC,VEN,0,0,0,0,0,0,0,0,13653.277,13653.277,13745.34522,13738.89666
